	Twet	Load	Hour(s)	TimeStamp(s)
2012-08-27 17:00:00	22.5	1260.9999999999998	61200	1346086800
2012-08-27 18:00:00	22.4	1193.1	64800	1346090400
2012-08-27 19:00:00	23.1	1008.8	68400	1346094000
2012-08-27 20:00:00	23.4	688.7	72000	1346097600
2012-08-27 21:00:00	23.4	630.5	75600	1346101200
2012-08-27 22:00:00	23.3	649.9000000000002	79200	1346104800
2012-08-27 23:00:00	23.1	640.2	82800	1346108400
2012-08-28 00:00:00	23.1	630.5	0	1346112000
2012-08-28 01:00:00	23.1	630.5	3600	1346115600
2012-08-28 02:00:00	22.7	630.5	7200	1346119200
2012-08-28 03:00:00	22.7	1086.4	10800	1346122800
2012-08-28 04:00:00	22.4	843.9	14400	1346126400
2012-08-28 05:00:00	22.2	834.2	18000	1346130000
2012-08-28 06:00:00	21.8	873.0	21600	1346133600
2012-08-28 07:00:00	22.5	911.8	25200	1346137200
2012-08-28 08:00:00	22.9	1231.9	28800	1346140800
2012-08-28 09:00:00	22.7	911.8	32400	1346144400
2012-08-28 10:00:00	23.4	504.4	36000	1346148000
2012-08-28 11:00:00	23.3	543.2	39600	1346151600
2012-08-28 12:00:00	21.9	552.9000000000002	43200	1346155200
2012-08-28 13:00:00	22.5	523.8000000000002	46800	1346158800
2012-08-28 14:00:00	21.0	552.9000000000002	50400	1346162400
2012-08-28 15:00:00	21.1	523.8000000000002	54000	1346166000
2012-08-28 16:00:00	20.7	523.8000000000002	57600	1346169600
2012-08-28 17:00:00	21.1	523.8000000000002	61200	1346173200
2012-08-28 18:00:00	21.0	533.5	64800	1346176800
2012-08-28 19:00:00	20.6	562.6	68400	1346180400
2012-08-28 20:00:00	19.7	543.2	72000	1346184000
2012-08-28 21:00:00	19.3	494.7000000000001	75600	1346187600
2012-08-28 22:00:00	19.1	533.5	79200	1346191200
2012-08-28 23:00:00	18.9	523.8000000000002	82800	1346194800
2012-08-29 00:00:00	18.6	514.1	0	1346198400
2012-08-29 01:00:00	18.3	494.7000000000001	3600	1346202000
2012-08-29 02:00:00	17.8	494.7000000000001	7200	1346205600
2012-08-29 03:00:00	17.4	504.4	10800	1346209200
2012-08-29 04:00:00	16.9	494.7000000000001	14400	1346212800
2012-08-29 05:00:00	16.7	504.4	18000	1346216400
2012-08-29 06:00:00	18.3	504.4	21600	1346220000
2012-08-29 07:00:00	18.8	485.0	25200	1346223600
2012-08-29 08:00:00	18.8	504.4	28800	1346227200
2012-08-29 09:00:00	18.5	504.4	32400	1346230800
2012-08-29 10:00:00	18.9	640.2	36000	1346234400
2012-08-29 11:00:00	18.9	1309.5	39600	1346238000
2012-08-29 12:00:00	19.0	1348.3000000000004	43200	1346241600
2012-08-29 13:00:00	19.6	1348.3000000000004	46800	1346245200
2012-08-29 14:00:00	19.7	1348.3000000000004	50400	1346248800
2012-08-29 15:00:00	19.7	1377.4	54000	1346252400
2012-08-29 16:00:00	19.5	1416.1999999999996	57600	1346256000
2012-08-29 17:00:00	20.1	1445.3	61200	1346259600
2012-08-29 18:00:00	19.5	1377.4	64800	1346263200
2012-08-29 19:00:00	19.1	776.0	68400	1346266800
2012-08-29 20:00:00	19.2	688.7	72000	1346270400
2012-08-29 21:00:00	18.8	649.9000000000002	75600	1346274000
2012-08-29 22:00:00	18.6	669.3000000000002	79200	1346277600
2012-08-29 23:00:00	18.6	640.2	82800	1346281200
2012-08-30 00:00:00	17.8	630.5	0	1346284800
2012-08-30 01:00:00	17.8	630.5	3600	1346288400
2012-08-30 02:00:00	17.8	649.9000000000002	7200	1346292000
2012-08-30 03:00:00	17.6	1193.1	10800	1346295600
2012-08-30 04:00:00	17.3	1144.6	14400	1346299200
2012-08-30 05:00:00	17.1	1134.9	18000	1346302800
2012-08-30 06:00:00	18.7	1164.0000000000002	21600	1346306400
2012-08-30 07:00:00	19.1	1270.7	25200	1346310000
2012-08-30 08:00:00	20.3	1260.9999999999998	28800	1346313600
2012-08-30 09:00:00	20.9	1290.1	32400	1346317200
2012-08-30 10:00:00	21.1	1202.8000000000004	36000	1346320800
2012-08-30 11:00:00	21.2	1260.9999999999998	39600	1346324400
2012-08-30 12:00:00	20.9	1338.6	43200	1346328000
2012-08-30 13:00:00	21.0	1299.7999999999995	46800	1346331600
2012-08-30 14:00:00	21.9	1328.9	50400	1346335200
2012-08-30 15:00:00	21.9	1299.7999999999995	54000	1346338800
2012-08-30 16:00:00	22.9	1319.2	57600	1346342400
2012-08-30 17:00:00	22.9	1377.4	61200	1346346000
2012-08-30 18:00:00	22.4	1416.1999999999996	64800	1346349600
2012-08-30 19:00:00	22.0	1396.8	68400	1346353200
2012-08-30 20:00:00	21.6	1328.9	72000	1346356800
2012-08-30 21:00:00	21.3	1183.4	75600	1346360400
2012-08-30 22:00:00	21.1	1299.7999999999995	79200	1346364000
2012-08-30 23:00:00	20.9	1299.7999999999995	82800	1346367600
2012-08-31 00:00:00	20.3	1309.5	0	1346371200
2012-08-31 01:00:00	20.5	1290.1	3600	1346374800
2012-08-31 02:00:00	20.7	1183.4	7200	1346378400
2012-08-31 03:00:00	20.3	1115.5	10800	1346382000
2012-08-31 04:00:00	19.8	999.1	14400	1346385600
2012-08-31 05:00:00	20.1	989.4	18000	1346389200
2012-08-31 06:00:00	21.6	989.4	21600	1346392800
2012-08-31 07:00:00	22.0	989.4	25200	1346396400
2012-08-31 08:00:00	22.2	1008.8	28800	1346400000
2012-08-31 09:00:00	21.3	1290.1	32400	1346403600
2012-08-31 10:00:00	20.8	620.8000000000002	36000	1346407200
2012-08-31 11:00:00	20.4	688.7	39600	1346410800
2012-08-31 12:00:00	21.0	698.4000000000002	43200	1346414400
2012-08-31 13:00:00	21.0	698.4000000000002	46800	1346418000
2012-08-31 14:00:00	21.5	708.0999999999998	50400	1346421600
2012-08-31 15:00:00	21.7	727.5	54000	1346425200
2012-08-31 16:00:00	21.7	756.6	57600	1346428800
2012-08-31 17:00:00	22.4	746.9	61200	1346432400
2012-08-31 18:00:00	22.2	708.0999999999998	64800	1346436000
2012-08-31 19:00:00	21.5	659.6	68400	1346439600
2012-08-31 20:00:00	21.7	669.3000000000002	72000	1346443200
2012-08-31 21:00:00	21.3	620.8000000000002	75600	1346446800
2012-08-31 22:00:00	21.1	659.6	79200	1346450400
2012-08-31 23:00:00	21.1	649.9000000000002	82800	1346454000
2012-09-01 00:00:00	21.1	649.9000000000002	0	1346457600
2012-09-01 01:00:00	20.9	659.6	3600	1346461200
2012-09-01 02:00:00	21.0	620.8000000000002	7200	1346464800
2012-09-01 03:00:00	20.8	640.2	10800	1346468400
2012-09-01 04:00:00	20.6	630.5	14400	1346472000
2012-09-01 06:00:00	21.7	649.9000000000002	21600	1346479200
2012-09-01 07:00:00	22.0	640.2	25200	1346482800
2012-09-01 08:00:00	22.7	659.6	28800	1346486400
2012-09-01 09:00:00	23.5	669.3000000000002	32400	1346490000
2012-09-01 10:00:00	24.0	504.4	36000	1346493600
2012-09-01 11:00:00	24.5	989.4	39600	1346497200
2012-09-01 12:00:00	25.0	940.9	43200	1346500800
2012-09-01 13:00:00	24.8	970.0	46800	1346504400
2012-09-01 14:00:00	24.4	1241.5999999999995	50400	1346508000
2012-09-01 15:00:00	24.1	1241.5999999999995	54000	1346511600
2012-09-01 16:00:00	24.2	1377.4	57600	1346515200
2012-09-01 17:00:00	24.9	970.0	61200	1346518800
2012-09-01 18:00:00	23.6	960.3	64800	1346522400
2012-09-01 19:00:00	23.4	640.2	68400	1346526000
2012-09-01 20:00:00	23.3	543.2	72000	1346529600
2012-09-01 21:00:00	23.5	543.2	75600	1346533200
2012-09-01 22:00:00	23.6	533.5	79200	1346536800
2012-09-01 23:00:00	23.5	533.5	82800	1346540400
2012-09-02 00:00:00	23.1	533.5	0	1346544000
2012-09-02 01:00:00	22.5	543.2	3600	1346547600
2012-09-02 02:00:00	22.5	523.8000000000002	7200	1346551200
2012-09-02 03:00:00	21.8	1134.9	10800	1346554800
2012-09-02 04:00:00	21.8	1086.4	14400	1346558400
2012-09-02 05:00:00	21.6	785.7	18000	1346562000
2012-09-02 06:00:00	22.2	785.7	21600	1346565600
2012-09-02 07:00:00	22.4	853.6	25200	1346569200
2012-09-02 08:00:00	23.2	572.3000000000002	28800	1346572800
2012-09-02 09:00:00	23.4	911.8	32400	1346576400
2012-09-02 10:00:00	23.9	649.9000000000002	36000	1346580000
2012-09-02 11:00:00	24.5	649.9000000000002	39600	1346583600
2012-09-02 12:00:00	24.3	659.6	43200	1346587200
2012-09-02 13:00:00	24.6	669.3000000000002	46800	1346590800
2012-09-02 14:00:00	24.1	669.3000000000002	50400	1346594400
2012-09-02 15:00:00	24.1	717.8000000000002	54000	1346598000
2012-09-02 16:00:00	23.9	708.0999999999998	57600	1346601600
2012-09-02 17:00:00	23.8	611.1	61200	1346605200
2012-09-02 18:00:00	24.1	669.3000000000002	64800	1346608800
2012-09-02 19:00:00	24.0	669.3000000000002	68400	1346612400
2012-09-02 20:00:00	23.4	669.3000000000002	72000	1346616000
2012-09-02 21:00:00	23.3	649.9000000000002	75600	1346619600
2012-09-02 22:00:00	23.3	659.6	79200	1346623200
2012-09-02 23:00:00	23.6	649.9000000000002	82800	1346626800
2012-09-03 00:00:00	23.3	649.9000000000002	0	1346630400
2012-09-03 01:00:00	23.6	640.2	3600	1346634000
2012-09-03 02:00:00	23.5	649.9000000000002	7200	1346637600
2012-09-03 03:00:00	23.5	640.2	10800	1346641200
2012-09-03 04:00:00	23.6	640.2	14400	1346644800
2012-09-03 05:00:00	23.5	649.9000000000002	18000	1346648400
2012-09-03 06:00:00	23.6	640.2	21600	1346652000
2012-09-03 07:00:00	23.8	640.2	25200	1346655600
2012-09-03 08:00:00	23.6	649.9000000000002	28800	1346659200
2012-09-03 09:00:00	24.3	659.6	32400	1346662800
2012-09-03 10:00:00	23.7	533.5	36000	1346666400
2012-09-03 11:00:00	24.2	834.2	39600	1346670000
2012-09-03 12:00:00	24.9	950.6	43200	1346673600
2012-09-03 13:00:00	24.6	960.3	46800	1346677200
2012-09-03 14:00:00	24.3	979.7	50400	1346680800
2012-09-03 15:00:00	24.4	979.7	54000	1346684400
2012-09-03 16:00:00	23.2	931.2	57600	1346688000
2012-09-03 17:00:00	23.2	921.5	61200	1346691600
2012-09-03 18:00:00	22.9	863.3000000000002	64800	1346695200
2012-09-03 19:00:00	23.2	611.1	68400	1346698800
2012-09-03 20:00:00	24.0	543.2	72000	1346702400
2012-09-03 21:00:00	24.2	562.6	75600	1346706000
2012-09-03 22:00:00	23.8	523.8000000000002	79200	1346709600
2012-09-03 23:00:00	23.8	523.8000000000002	82800	1346713200
2012-09-04 00:00:00	23.8	523.8000000000002	0	1346716800
2012-09-04 01:00:00	23.4	523.8000000000002	3600	1346720400
2012-09-04 02:00:00	23.3	533.5	7200	1346724000
2012-09-04 03:00:00	23.1	1086.4	10800	1346727600
2012-09-04 04:00:00	23.1	766.3000000000002	14400	1346731200
2012-09-04 05:00:00	22.7	708.0999999999998	18000	1346734800
2012-09-04 06:00:00	22.9	717.8000000000002	21600	1346738400
2012-09-04 07:00:00	23.4	756.6	25200	1346742000
2012-09-04 08:00:00	23.8	795.4000000000002	28800	1346745600
2012-09-04 09:00:00	23.9	834.2	32400	1346749200
2012-09-04 10:00:00	24.3	640.2	36000	1346752800
2012-09-04 11:00:00	24.2	1406.5000000000002	39600	1346756400
2012-09-04 12:00:00	24.4	1387.1	43200	1346760000
2012-09-04 13:00:00	24.7	1425.9	46800	1346763600
2012-09-04 14:00:00	23.7	1455.0	50400	1346767200
2012-09-04 15:00:00	23.8	1455.0	54000	1346770800
2012-09-04 16:00:00	24.4	1464.6999999999996	57600	1346774400
2012-09-04 17:00:00	24.4	1464.6999999999996	61200	1346778000
2012-09-04 18:00:00	24.3	1387.1	64800	1346781600
2012-09-04 19:00:00	24.1	1018.5	68400	1346785200
2012-09-04 20:00:00	24.1	688.7	72000	1346788800
2012-09-04 21:00:00	23.6	640.2	75600	1346792400
2012-09-04 22:00:00	23.2	688.7	79200	1346796000
2012-09-04 23:00:00	23.2	659.6	82800	1346799600
2012-09-05 00:00:00	23.0	640.2	0	1346803200
2012-09-05 01:00:00	23.2	640.2	3600	1346806800
2012-09-05 02:00:00	23.2	640.2	7200	1346810400
2012-09-05 03:00:00	23.2	1251.3	10800	1346814000
2012-09-05 04:00:00	22.9	1202.8000000000004	14400	1346817600
2012-09-05 05:00:00	23.1	1183.4	18000	1346821200
2012-09-05 06:00:00	23.2	1202.8000000000004	21600	1346824800
2012-09-05 07:00:00	23.4	1260.9999999999998	25200	1346828400
2012-09-05 08:00:00	23.7	1357.9999999999998	28800	1346832000
2012-09-05 09:00:00	23.9	1416.1999999999996	32400	1346835600
2012-09-05 10:00:00	24.1	523.8000000000002	36000	1346839200
2012-09-05 11:00:00	24.4	795.4000000000002	39600	1346842800
2012-09-05 12:00:00	24.2	873.0	43200	1346846400
2012-09-05 13:00:00	23.8	970.0	46800	1346850000
2012-09-05 14:00:00	23.8	970.0	50400	1346853600
2012-09-05 15:00:00	24.3	1280.4	54000	1346857200
2012-09-05 16:00:00	24.8	950.6	57600	1346860800
2012-09-05 17:00:00	25.1	950.6	61200	1346864400
2012-09-05 18:00:00	24.7	921.5	64800	1346868000
2012-09-05 19:00:00	23.3	630.5	68400	1346871600
2012-09-05 20:00:00	23.6	552.9000000000002	72000	1346875200
2012-09-05 21:00:00	23.1	543.2	75600	1346878800
2012-09-05 22:00:00	22.9	533.5	79200	1346882400
2012-09-05 23:00:00	23.1	543.2	82800	1346886000
2012-09-06 00:00:00	23.4	552.9000000000002	0	1346889600
2012-09-06 01:00:00	22.3	543.2	3600	1346893200
2012-09-06 02:00:00	22.5	533.5	7200	1346896800
2012-09-06 03:00:00	22.0	911.7999999999997	10800	1346900400
2012-09-06 04:00:00	22.0	591.7	14400	1346904000
2012-09-06 05:00:00	21.3	582.0000000000001	18000	1346907600
2012-09-06 06:00:00	21.3	562.6	21600	1346911200
2012-09-06 07:00:00	21.8	591.7	25200	1346914800
2012-09-06 08:00:00	22.9	1164.0000000000002	28800	1346918400
2012-09-06 09:00:00	22.9	756.6	32400	1346922000
2012-09-06 10:00:00	23.8	630.5	36000	1346925600
2012-09-06 11:00:00	23.6	1474.4	39600	1346929200
2012-09-06 12:00:00	23.0	1513.2	43200	1346932800
2012-09-06 13:00:00	24.1	1522.9	46800	1346936400
2012-09-06 14:00:00	24.4	1552.0	50400	1346940000
2012-09-06 15:00:00	23.6	1571.4	54000	1346943600
2012-09-06 16:00:00	23.2	1532.6	57600	1346947200
2012-09-06 17:00:00	22.5	1493.8	61200	1346950800
2012-09-06 18:00:00	22.0	1445.3	64800	1346954400
2012-09-06 19:00:00	21.8	1076.6999999999996	68400	1346958000
2012-09-06 20:00:00	21.6	989.4	72000	1346961600
2012-09-06 21:00:00	21.1	630.5	75600	1346965200
2012-09-06 22:00:00	20.9	708.0999999999998	79200	1346968800
2012-09-06 23:00:00	20.5	708.0999999999998	82800	1346972400
2012-09-07 00:00:00	20.3	698.4000000000002	0	1346976000
2012-09-07 01:00:00	20.1	698.4000000000002	3600	1346979600
2012-09-07 02:00:00	19.8	640.2	7200	1346983200
2012-09-07 03:00:00	19.8	1183.4	10800	1346986800
2012-09-07 04:00:00	19.8	1164.0000000000002	14400	1346990400
2012-09-07 05:00:00	19.2	1154.3	18000	1346994000
2012-09-07 06:00:00	20.5	1212.5	21600	1346997600
2012-09-07 07:00:00	21.5	1299.7999999999995	25200	1347001200
2012-09-07 08:00:00	22.5	1357.9999999999998	28800	1347004800
2012-09-07 09:00:00	23.0	1435.6	32400	1347008400
2012-09-07 10:00:00	23.5	543.2	36000	1347012000
2012-09-07 11:00:00	24.3	1222.2	39600	1347015600
2012-09-07 12:00:00	24.5	1231.9	43200	1347019200
2012-09-07 13:00:00	24.5	1270.7	46800	1347022800
2012-09-07 14:00:00	24.5	679.0000000000001	50400	1347026400
2012-09-07 15:00:00	24.2	1290.1	54000	1347030000
2012-09-07 16:00:00	23.5	1348.3000000000004	57600	1347033600
2012-09-07 17:00:00	23.5	1503.5000000000002	61200	1347037200
2012-09-07 18:00:00	22.7	1396.8	64800	1347040800
2012-09-07 19:00:00	22.3	649.9000000000002	68400	1347044400
2012-09-07 20:00:00	21.8	582.0000000000001	72000	1347048000
2012-09-07 21:00:00	20.8	552.9000000000002	75600	1347051600
2012-09-07 22:00:00	20.4	562.6	79200	1347055200
2012-09-07 23:00:00	21.3	552.9000000000002	82800	1347058800
2012-09-08 00:00:00	21.6	533.5	0	1347062400
2012-09-08 01:00:00	22.2	543.2	3600	1347066000
2012-09-08 02:00:00	22.2	543.2	7200	1347069600
2012-09-08 03:00:00	22.2	1076.6999999999996	10800	1347073200
2012-09-08 04:00:00	22.5	756.6	14400	1347076800
2012-09-08 05:00:00	22.7	766.3000000000002	18000	1347080400
2012-09-08 06:00:00	22.7	776.0	21600	1347084000
2012-09-08 07:00:00	22.9	814.8000000000002	25200	1347087600
2012-09-08 08:00:00	22.9	1134.9	28800	1347091200
2012-09-08 09:00:00	23.2	1173.7	32400	1347094800
2012-09-08 10:00:00	23.0	679.0000000000001	36000	1347098400
2012-09-08 11:00:00	23.3	1552.0	39600	1347102000
2012-09-08 12:00:00	23.3	1590.8000000000004	43200	1347105600
2012-09-08 13:00:00	23.5	1639.3	46800	1347109200
2012-09-08 14:00:00	21.3	1716.9	50400	1347112800
2012-09-08 15:00:00	18.6	1193.1	54000	1347116400
2012-09-08 16:00:00	18.9	1222.2	57600	1347120000
2012-09-08 17:00:00	19.0	1222.2	61200	1347123600
2012-09-08 18:00:00	19.0	1726.6	64800	1347127200
2012-09-08 19:00:00	18.7	1212.5	68400	1347130800
2012-09-08 20:00:00	18.7	1105.8000000000004	72000	1347134400
2012-09-08 21:00:00	18.6	679.0000000000001	75600	1347138000
2012-09-08 22:00:00	17.7	1144.6	79200	1347141600
2012-09-08 23:00:00	16.6	1144.6	82800	1347145200
2012-09-09 00:00:00	16.6	1134.9	0	1347148800
2012-09-09 01:00:00	16.1	1134.9	3600	1347152400
2012-09-09 02:00:00	15.6	679.0000000000001	7200	1347156000
2012-09-09 03:00:00	15.0	1231.9	10800	1347159600
2012-09-09 04:00:00	14.6	1222.2000000000005	14400	1347163200
2012-09-09 05:00:00	14.3	1134.9	18000	1347166800
2012-09-09 06:00:00	15.2	1222.2000000000005	21600	1347170400
2012-09-09 07:00:00	16.4	1328.9	25200	1347174000
2012-09-09 08:00:00	17.1	1387.1	28800	1347177600
2012-09-09 09:00:00	17.5	1493.8	32400	1347181200
2012-09-09 10:00:00	16.8	533.5	36000	1347184800
2012-09-09 11:00:00	16.9	1387.1	39600	1347188400
2012-09-09 12:00:00	16.1	1299.7999999999995	43200	1347192000
2012-09-09 13:00:00	16.3	1290.1	46800	1347195600
2012-09-09 14:00:00	16.5	979.7	50400	1347199200
2012-09-09 15:00:00	16.8	970.0	54000	1347202800
2012-09-09 16:00:00	16.9	979.7	57600	1347206400
2012-09-09 17:00:00	16.5	679.0000000000001	61200	1347210000
2012-09-09 18:00:00	17.1	989.4	64800	1347213600
2012-09-09 19:00:00	15.4	766.3000000000002	68400	1347217200
2012-09-09 20:00:00	14.7	611.1	72000	1347220800
2012-09-09 21:00:00	14.0	552.9000000000002	75600	1347224400
2012-09-09 22:00:00	13.7	582.0000000000001	79200	1347228000
2012-09-09 23:00:00	13.3	562.6	82800	1347231600
2012-09-10 00:00:00	13.3	572.3000000000002	0	1347235200
2012-09-10 01:00:00	13.3	591.7	3600	1347238800
2012-09-10 02:00:00	13.3	552.9000000000002	7200	1347242400
2012-09-10 03:00:00	13.1	1028.2	10800	1347246000
2012-09-10 04:00:00	12.8	766.3000000000002	14400	1347249600
2012-09-10 05:00:00	12.8	727.5	18000	1347253200
2012-09-10 06:00:00	13.3	756.6	21600	1347256800
2012-09-10 07:00:00	14.3	785.7	25200	1347260400
2012-09-10 08:00:00	13.9	911.8	28800	1347264000
2012-09-10 09:00:00	14.6	1115.5	32400	1347267600
2012-09-10 10:00:00	14.8	1115.5	36000	1347271200
2012-09-10 11:00:00	15.2	1178.5500000000004	39600	1347274800
2012-09-10 12:00:00	14.5	1222.2	43200	1347278400
2012-09-10 13:00:00	14.7	1251.3	46800	1347282000
2012-09-10 14:00:00	14.0	1193.1	50400	1347285600
2012-09-10 15:00:00	14.5	1265.85	54000	1347289200
2012-09-10 16:00:00	14.3	1804.2	57600	1347292800
2012-09-10 17:00:00	13.6	1765.3999999999994	61200	1347296400
2012-09-10 18:00:00	13.4	1736.3	64800	1347300000
2012-09-10 19:00:00	13.4	1241.5999999999995	68400	1347303600
2012-09-10 20:00:00	13.0	1115.5	72000	1347307200
2012-09-10 21:00:00	12.8	1096.1	75600	1347310800
2012-09-10 22:00:00	12.3	1067.0	79200	1347314400
2012-09-10 23:00:00	11.8	1018.5	82800	1347318000
2012-09-11 00:00:00	11.5	708.0999999999998	0	1347321600
2012-09-11 01:00:00	11.5	1105.8000000000004	3600	1347325200
2012-09-11 02:00:00	11.0	1076.6999999999996	7200	1347328800
2012-09-11 03:00:00	10.2	1561.6999999999996	10800	1347332400
2012-09-11 04:00:00	10.2	1493.8	14400	1347336000
2012-09-11 05:00:00	9.9	1406.5000000000002	18000	1347339600
2012-09-11 06:00:00	11.3	1445.3	21600	1347343200
2012-09-11 07:00:00	13.0	1600.4999999999998	25200	1347346800
2012-09-11 08:00:00	13.2	1668.4	28800	1347350400
2012-09-11 09:00:00	13.8	1716.9	32400	1347354000
2012-09-11 10:00:00	13.6	582.0000000000001	36000	1347357600
2012-09-11 11:00:00	13.8	659.6	39600	1347361200
2012-09-11 12:00:00	14.1	679.0000000000001	43200	1347364800
2012-09-11 13:00:00	14.1	708.0999999999998	46800	1347368400
2012-09-11 14:00:00	14.3	698.4000000000002	50400	1347372000
2012-09-11 15:00:00	14.7	679.0000000000001	54000	1347375600
2012-09-11 16:00:00	15.2	717.8000000000002	57600	1347379200
2012-09-11 17:00:00	15.3	717.8000000000002	61200	1347382800
2012-09-11 18:00:00	14.4	688.7	64800	1347386400
2012-09-11 19:00:00	14.0	669.3000000000002	68400	1347390000
2012-09-11 20:00:00	14.1	669.3000000000002	72000	1347393600
2012-09-11 21:00:00	13.4	562.6	75600	1347397200
2012-09-11 22:00:00	13.1	630.5	79200	1347400800
2012-09-11 23:00:00	12.6	601.4	82800	1347404400
2012-09-12 00:00:00	12.4	591.7	0	1347408000
2012-09-12 01:00:00	12.1	601.4	3600	1347411600
2012-09-12 02:00:00	11.6	562.6	7200	1347415200
2012-09-12 03:00:00	11.8	591.7	10800	1347418800
2012-09-12 04:00:00	11.3	591.7	14400	1347422400
2012-09-12 05:00:00	10.8	582.0000000000001	18000	1347426000
2012-09-12 06:00:00	12.6	572.3000000000002	21600	1347429600
2012-09-12 07:00:00	14.4	591.7	25200	1347433200
2012-09-12 08:00:00	16.2	620.8000000000002	28800	1347436800
2012-09-12 09:00:00	16.6	649.9000000000002	32400	1347440400
2012-09-12 10:00:00	16.2	649.9000000000002	36000	1347444000
2012-09-12 11:00:00	16.6	1290.1	39600	1347447600
2012-09-12 12:00:00	16.8	1299.7999999999995	43200	1347451200
2012-09-12 13:00:00	16.6	1377.4	46800	1347454800
2012-09-12 14:00:00	17.3	1338.6	50400	1347458400
2012-09-12 15:00:00	17.1	1377.4	54000	1347462000
2012-09-12 16:00:00	16.2	1357.9999999999998	57600	1347465600
2012-09-12 17:00:00	15.7	1357.9999999999998	61200	1347469200
2012-09-12 18:00:00	15.2	979.7	64800	1347472800
2012-09-12 19:00:00	15.3	776.0	68400	1347476400
2012-09-12 20:00:00	15.0	708.0999999999998	72000	1347480000
2012-09-12 21:00:00	15.0	649.9000000000002	75600	1347483600
2012-09-12 22:00:00	14.5	688.7	79200	1347487200
2012-09-12 23:00:00	14.0	649.9000000000002	82800	1347490800
2012-09-13 00:00:00	13.2	640.2	0	1347494400
2012-09-13 01:00:00	12.9	630.5	3600	1347498000
2012-09-13 02:00:00	12.9	649.9000000000002	7200	1347501600
2012-09-13 03:00:00	12.1	1173.7	10800	1347505200
2012-09-13 04:00:00	11.8	1125.2	14400	1347508800
2012-09-13 05:00:00	12.1	902.1	18000	1347512400
2012-09-13 06:00:00	13.2	1125.2	21600	1347516000
2012-09-13 07:00:00	15.7	1212.5	25200	1347519600
2012-09-13 08:00:00	16.8	970.0	28800	1347523200
2012-09-13 09:00:00	16.9	1260.9999999999998	32400	1347526800
2012-09-13 10:00:00	17.0	1290.1	36000	1347530400
2012-09-13 11:00:00	17.4	1396.8	39600	1347534000
2012-09-13 12:00:00	17.5	1445.3	43200	1347537600
2012-09-13 13:00:00	17.2	1455.0	46800	1347541200
2012-09-13 14:00:00	18.0	1396.8	50400	1347544800
2012-09-13 15:00:00	18.1	1445.3	54000	1347548400
2012-09-13 16:00:00	15.4	1406.5000000000002	57600	1347552000
2012-09-13 17:00:00	15.7	1416.1999999999996	61200	1347555600
