	Power	Date	PowerL	TsetL
2012-10-17 22:00:00	6982.0	10/17/2012 22:00	192514	16.11
2012-10-17 23:00:00	6983.0	10/17/2012 23:00	154375	15.11
2012-10-18 00:00:00	6984.0	10/18/2012 0:00	145538	15.11
2012-10-18 01:00:00	6985.0	10/18/2012 1:00	178982	15.11
2012-10-18 02:00:00	6986.0	10/18/2012 2:00	179080	15.11
2012-10-18 03:00:00	6987.0	10/18/2012 3:00	181997	15.11
2012-10-18 04:00:00	6988.0	10/18/2012 4:00	156226	15.11
2012-10-18 05:00:00	6989.0	10/18/2012 5:00	156500	15.11
2012-10-18 06:00:00	6990.0	10/18/2012 6:00	184524	15.11
2012-10-18 07:00:00	6991.0	10/18/2012 7:00	184554	15.11
2012-10-18 08:00:00	6992.0	10/18/2012 8:00	217020	16.11
2012-10-18 09:00:00	6993.0	10/18/2012 9:00	254208	17.11
2012-10-18 10:00:00	6994.0	10/18/2012 10:00	157482	16.11
2012-10-18 11:00:00	6995.0	10/18/2012 11:00	316336	17.11
2012-10-18 12:00:00	6996.0	10/18/2012 12:00	355519	18.11
2012-10-18 13:00:00	6997.0	10/18/2012 13:00	340707	18.11
2012-10-18 14:00:00	6998.0	10/18/2012 14:00	350973	18.11
2012-10-18 15:00:00	6999.0	10/18/2012 15:00	338501	18.11
2012-10-18 16:00:00	7000.0	10/18/2012 16:00	339893	15.11
2012-10-18 17:00:00	7001.0	10/18/2012 17:00	207329	18.11
2012-10-18 18:00:00	7002.0	10/18/2012 18:00	189232	18.11
2012-10-18 19:00:00	7003.0	10/18/2012 19:00	190635	18.11
2012-10-18 20:00:00	7004.0	10/18/2012 20:00	195346	18.11
2012-10-18 21:00:00	7005.0	10/18/2012 21:00	197006	19.11
2012-10-18 22:00:00	7006.0	10/18/2012 22:00	306636	19.11
2012-10-18 23:00:00	7007.0	10/18/2012 23:00	217922	19.11
2012-10-19 00:00:00	7008.0	10/19/2012 0:00	210490	19.11
2012-10-19 01:00:00	7009.0	10/19/2012 1:00	332095	19.11
2012-10-19 02:00:00	7010.0	10/19/2012 2:00	366732	19.11
2012-10-19 03:00:00	7011.0	10/19/2012 3:00	335532	19.11
2012-10-19 04:00:00	7012.0	10/19/2012 4:00	338633	19.11
2012-10-19 05:00:00	7013.0	10/19/2012 5:00	353600	19.11
2012-10-19 06:00:00	7014.0	10/19/2012 6:00	368157	19.11
2012-10-19 07:00:00	7015.0	10/19/2012 7:00	378300	20.11
2012-10-19 08:00:00	7016.0	10/19/2012 8:00	394737	20.11
2012-10-19 09:00:00	7017.0	10/19/2012 9:00	266162	21.11
2012-10-19 10:00:00	7018.0	10/19/2012 10:00	458936	21.11
2012-10-19 11:00:00	7019.0	10/19/2012 11:00	263620	22.11
2012-10-19 12:00:00	7020.0	10/19/2012 12:00	547754	21.11
2012-10-19 13:00:00	7021.0	10/19/2012 13:00	558521	22.11
2012-10-19 14:00:00	7022.0	10/19/2012 14:00	591260	21.11
2012-10-19 15:00:00	7023.0	10/19/2012 15:00	347656	20.11
2012-10-19 16:00:00	7024.0	10/19/2012 16:00	36379	19.11
2012-10-19 17:00:00	7025.0	10/19/2012 17:00	37036	19.11
2012-10-19 18:00:00	7026.0	10/19/2012 18:00	36297	19.11
2012-10-19 19:00:00	7027.0	10/19/2012 19:00	32849	16.11
2012-10-19 20:00:00	7028.0	10/19/2012 20:00	140861	16.11
2012-10-19 21:00:00	7029.0	10/19/2012 21:00	138369	16.11
2012-10-19 22:00:00	7030.0	10/19/2012 22:00	320959	15.11
2012-10-19 23:00:00	7031.0	10/19/2012 23:00	130673	15.11
2012-10-20 00:00:00	7032.0	10/20/2012 0:00	130418	15.11
2012-10-20 01:00:00	7033.0	10/20/2012 1:00	30263	15.11
2012-10-20 02:00:00	7034.0	10/20/2012 2:00	29712	15.11
2012-10-20 03:00:00	7035.0	10/20/2012 3:00	30263	15.11
2012-10-20 04:00:00	7036.0	10/20/2012 4:00	29712	15.11
2012-10-20 05:00:00	7037.0	10/20/2012 5:00	29162	15.11
2012-10-20 06:00:00	7038.0	10/20/2012 6:00	29712	15.11
2012-10-20 07:00:00	7039.0	10/20/2012 7:00	29712	15.11
2012-10-20 08:00:00	7040.0	10/20/2012 8:00	29712	15.11
2012-10-20 09:00:00	7041.0	10/20/2012 9:00	30263	15.11
2012-10-20 10:00:00	7042.0	10/20/2012 10:00	131171	15.11
2012-10-20 11:00:00	7043.0	10/20/2012 11:00	29986	15.11
2012-10-20 12:00:00	7044.0	10/20/2012 12:00	29712	15.11
2012-10-20 13:00:00	7045.0	10/20/2012 13:00	30263	15.11
2012-10-20 14:00:00	7046.0	10/20/2012 14:00	29712	15.11
2012-10-20 15:00:00	7047.0	10/20/2012 15:00	30263	15.11
2012-10-20 16:00:00	7048.0	10/20/2012 16:00	30263	15.11
2012-10-20 17:00:00	7049.0	10/20/2012 17:00	29712	15.11
2012-10-20 18:00:00	7050.0	10/20/2012 18:00	29712	15.11
2012-10-20 19:00:00	7051.0	10/20/2012 19:00	29712	15.11
2012-10-20 20:00:00	7052.0	10/20/2012 20:00	29712	15.11
2012-10-20 21:00:00	7053.0	10/20/2012 21:00	30263	15.11
2012-10-20 22:00:00	7054.0	10/20/2012 22:00	30263	15.11
2012-10-20 23:00:00	7055.0	10/20/2012 23:00	29712	15.11
2012-10-21 00:00:00	7056.0	10/21/2012 0:00	30263	15.11
2012-10-21 01:00:00	7057.0	10/21/2012 1:00	30263	15.11
2012-10-21 02:00:00	7058.0	10/21/2012 2:00	29712	15.11
2012-10-21 03:00:00	7059.0	10/21/2012 3:00	30263	15.11
2012-10-21 04:00:00	7060.0	10/21/2012 4:00	30263	15.11
2012-10-21 05:00:00	7061.0	10/21/2012 5:00	29162	15.11
2012-10-21 06:00:00	7062.0	10/21/2012 6:00	29712	15.11
2012-10-21 07:00:00	7063.0	10/21/2012 7:00	29712	15.11
2012-10-21 08:00:00	7064.0	10/21/2012 8:00	29162	15.11
2012-10-21 09:00:00	7065.0	10/21/2012 9:00	29712	15.11
2012-10-21 10:00:00	7066.0	10/21/2012 10:00	30813	15.11
2012-10-21 11:00:00	7067.0	10/21/2012 11:00	29162	15.11
2012-10-21 12:00:00	7068.0	10/21/2012 12:00	29712	15.11
2012-10-21 13:00:00	7069.0	10/21/2012 13:00	29712	15.11
2012-10-21 14:00:00	7070.0	10/21/2012 14:00	29712	15.11
2012-10-21 15:00:00	7071.0	10/21/2012 15:00	30263	15.11
2012-10-21 16:00:00	7072.0	10/21/2012 16:00	29712	15.11
2012-10-21 17:00:00	7073.0	10/21/2012 17:00	29712	15.11
2012-10-21 18:00:00	7074.0	10/21/2012 18:00	30263	15.11
2012-10-21 19:00:00	7075.0	10/21/2012 19:00	29712	15.11
2012-10-21 20:00:00	7076.0	10/21/2012 20:00	30263	15.11
2012-10-21 21:00:00	7077.0	10/21/2012 21:00	29712	15.11
2012-10-21 22:00:00	7078.0	10/21/2012 22:00	30263	15.11
2012-10-21 23:00:00	7079.0	10/21/2012 23:00	29712	15.11
2012-10-22 00:00:00	7080.0	10/22/2012 0:00	29712	15.11
2012-10-22 01:00:00	7081.0	10/22/2012 1:00	30263	15.11
2012-10-22 02:00:00	7082.0	10/22/2012 2:00	29712	15.11
2012-10-22 03:00:00	7083.0	10/22/2012 3:00	29712	15.11
2012-10-22 04:00:00	7084.0	10/22/2012 4:00	29712	15.11
2012-10-22 05:00:00	7085.0	10/22/2012 5:00	29712	15.11
2012-10-22 06:00:00	7086.0	10/22/2012 6:00	29712	15.11
2012-10-22 07:00:00	7087.0	10/22/2012 7:00	29162	15.11
2012-10-22 08:00:00	7088.0	10/22/2012 8:00	29712	15.11
2012-10-22 09:00:00	7089.0	10/22/2012 9:00	304843	15.11
2012-10-22 10:00:00	7090.0	10/22/2012 10:00	132662	15.11
2012-10-22 11:00:00	7091.0	10/22/2012 11:00	159693	15.11
2012-10-22 12:00:00	7092.0	10/22/2012 12:00	158374	15.11
2012-10-22 13:00:00	7093.0	10/22/2012 13:00	191570	15.11
2012-10-22 14:00:00	7094.0	10/22/2012 14:00	361269	16.11
2012-10-22 15:00:00	7095.0	10/22/2012 15:00	348809	16.11
2012-10-22 16:00:00	7096.0	10/22/2012 16:00	333672	16.11
2012-10-22 17:00:00	7097.0	10/22/2012 17:00	175290	16.11
2012-10-22 18:00:00	7098.0	10/22/2012 18:00	29712	15.11
2012-10-22 19:00:00	7099.0	10/22/2012 19:00	30263	15.11
2012-10-22 20:00:00	7100.0	10/22/2012 20:00	30263	15.11
2012-10-22 21:00:00	7101.0	10/22/2012 21:00	30263	15.11
2012-10-22 22:00:00	7102.0	10/22/2012 22:00	283704	15.11
2012-10-22 23:00:00	7103.0	10/22/2012 23:00	30506	15.11
2012-10-23 00:00:00	7104.0	10/23/2012 0:00	29162	15.11
2012-10-23 01:00:00	7105.0	10/23/2012 1:00	30813	15.11
2012-10-23 02:00:00	7106.0	10/23/2012 2:00	29162	15.11
2012-10-23 03:00:00	7107.0	10/23/2012 3:00	29712	15.11
2012-10-23 04:00:00	7108.0	10/23/2012 4:00	29712	15.11
2012-10-23 05:00:00	7109.0	10/23/2012 5:00	116968	15.11
2012-10-23 06:00:00	7110.0	10/23/2012 6:00	272798	15.11
2012-10-23 07:00:00	7111.0	10/23/2012 7:00	133863	15.11
2012-10-23 08:00:00	7112.0	10/23/2012 8:00	156032	15.11
2012-10-23 09:00:00	7113.0	10/23/2012 9:00	166204	16.11
2012-10-23 10:00:00	7114.0	10/23/2012 10:00	203196	18.11
2012-10-23 11:00:00	7115.0	10/23/2012 11:00	228268	18.11
2012-10-23 12:00:00	7116.0	10/23/2012 12:00	513020	15.11
2012-10-23 13:00:00	7117.0	10/23/2012 13:00	495624	16.11
2012-10-23 14:00:00	7118.0	10/23/2012 14:00	490973	16.11
2012-10-23 15:00:00	7119.0	10/23/2012 15:00	466241	20.11
2012-10-23 16:00:00	7120.0	10/23/2012 16:00	433060	19.11
2012-10-23 17:00:00	7121.0	10/23/2012 17:00	379435	19.11
2012-10-23 18:00:00	7122.0	10/23/2012 18:00	202602	19.11
2012-10-23 19:00:00	7123.0	10/23/2012 19:00	191458	19.11
2012-10-23 20:00:00	7124.0	10/23/2012 20:00	187136	18.11
2012-10-23 21:00:00	7125.0	10/23/2012 21:00	178472	18.11
2012-10-23 22:00:00	7126.0	10/23/2012 22:00	221580	18.11
2012-10-23 23:00:00	7127.0	10/23/2012 23:00	186195	17.11
2012-10-24 00:00:00	7128.0	10/24/2012 0:00	180610	17.11
2012-10-24 01:00:00	7129.0	10/24/2012 1:00	440694	17.11
2012-10-24 02:00:00	7130.0	10/24/2012 2:00	345160	16.11
2012-10-24 03:00:00	7131.0	10/24/2012 3:00	340233	16.11
2012-10-24 04:00:00	7132.0	10/24/2012 4:00	334731	16.11
2012-10-24 05:00:00	7133.0	10/24/2012 5:00	328674	16.11
2012-10-24 06:00:00	7134.0	10/24/2012 6:00	356679	17.11
2012-10-24 07:00:00	7135.0	10/24/2012 7:00	366342	17.11
2012-10-24 08:00:00	7136.0	10/24/2012 8:00	387823	18.11
2012-10-24 09:00:00	7137.0	10/24/2012 9:00	407411	18.11
2012-10-24 10:00:00	7138.0	10/24/2012 10:00	184737	18.11
2012-10-24 11:00:00	7139.0	10/24/2012 11:00	494667	20.11
2012-10-24 12:00:00	7140.0	10/24/2012 12:00	532731	21.11
2012-10-24 13:00:00	7141.0	10/24/2012 13:00	523700	20.11
2012-10-24 14:00:00	7142.0	10/24/2012 14:00	490136	20.11
2012-10-24 15:00:00	7143.0	10/24/2012 15:00	486192	20.11
2012-10-24 16:00:00	7144.0	10/24/2012 16:00	440422	19.11
2012-10-24 17:00:00	7145.0	10/24/2012 17:00	349939	19.11
2012-10-24 18:00:00	7146.0	10/24/2012 18:00	205705	19.11
2012-10-24 19:00:00	7147.0	10/24/2012 19:00	212106	20.11
2012-10-24 20:00:00	7148.0	10/24/2012 20:00	212499	20.11
2012-10-24 21:00:00	7149.0	10/24/2012 21:00	210285	20.11
2012-10-24 22:00:00	7150.0	10/24/2012 22:00	459004	19.11
2012-10-24 23:00:00	7151.0	10/24/2012 23:00	219699	19.11
2012-10-25 00:00:00	7152.0	10/25/2012 0:00	209156	19.11
2012-10-25 01:00:00	7153.0	10/25/2012 1:00	462435	19.11
2012-10-25 02:00:00	7154.0	10/25/2012 2:00	397576	18.11
2012-10-25 03:00:00	7155.0	10/25/2012 3:00	369465	18.11
2012-10-25 04:00:00	7156.0	10/25/2012 4:00	365743	18.11
2012-10-25 05:00:00	7157.0	10/25/2012 5:00	366416	18.11
2012-10-25 06:00:00	7158.0	10/25/2012 6:00	370146	18.11
2012-10-25 07:00:00	7159.0	10/25/2012 7:00	373800	18.11
2012-10-25 08:00:00	7160.0	10/25/2012 8:00	390959	18.11
2012-10-25 09:00:00	7161.0	10/25/2012 9:00	408458	19.11
2012-10-25 10:00:00	7162.0	10/25/2012 10:00	398779	19.11
2012-10-25 11:00:00	7163.0	10/25/2012 11:00	224795	19.11
2012-10-25 12:00:00	7164.0	10/25/2012 12:00	440810	19.11
2012-10-25 13:00:00	7165.0	10/25/2012 13:00	467954	20.11
2012-10-25 14:00:00	7166.0	10/25/2012 14:00	489245	20.11
2012-10-25 15:00:00	7167.0	10/25/2012 15:00	481446	20.11
2012-10-25 16:00:00	7168.0	10/25/2012 16:00	458403	20.11
2012-10-25 17:00:00	7169.0	10/25/2012 17:00	396987	19.11
2012-10-25 18:00:00	7170.0	10/25/2012 18:00	186170	19.11
2012-10-25 19:00:00	7171.0	10/25/2012 19:00	186143	18.11
2012-10-25 20:00:00	7172.0	10/25/2012 20:00	180093	18.11
2012-10-25 21:00:00	7173.0	10/25/2012 21:00	181960	18.11
2012-10-25 22:00:00	7174.0	10/25/2012 22:00	412111	19.11
2012-10-25 23:00:00	7175.0	10/25/2012 23:00	188792	18.11
2012-10-26 00:00:00	7176.0	10/26/2012 0:00	189445	18.11
2012-10-26 01:00:00	7177.0	10/26/2012 1:00	387561	18.11
2012-10-26 02:00:00	7178.0	10/26/2012 2:00	380560	18.11
2012-10-26 03:00:00	7179.0	10/26/2012 3:00	372879	18.11
2012-10-26 04:00:00	7180.0	10/26/2012 4:00	368703	18.11
2012-10-26 05:00:00	7181.0	10/26/2012 5:00	374987	18.11
2012-10-26 06:00:00	7182.0	10/26/2012 6:00	383198	18.11
2012-10-26 07:00:00	7183.0	10/26/2012 7:00	397414	19.11
2012-10-26 08:00:00	7184.0	10/26/2012 8:00	408255	19.11
2012-10-26 09:00:00	7185.0	10/26/2012 9:00	419062	19.11
2012-10-26 10:00:00	7186.0	10/26/2012 10:00	240550	19.11
2012-10-26 11:00:00	7187.0	10/26/2012 11:00	389270	19.11
2012-10-26 12:00:00	7188.0	10/26/2012 12:00	441637	19.11
2012-10-26 13:00:00	7189.0	10/26/2012 13:00	443889	19.11
2012-10-26 14:00:00	7190.0	10/26/2012 14:00	448056	20.11
2012-10-26 15:00:00	7191.0	10/26/2012 15:00	439877	20.11
2012-10-26 16:00:00	7192.0	10/26/2012 16:00	418267	19.11
2012-10-26 17:00:00	7193.0	10/26/2012 17:00	372370	19.11
2012-10-26 18:00:00	7194.0	10/26/2012 18:00	195957	19.11
2012-10-26 19:00:00	7195.0	10/26/2012 19:00	195609	19.11
2012-10-26 20:00:00	7196.0	10/26/2012 20:00	190570	18.11
2012-10-26 21:00:00	7197.0	10/26/2012 21:00	185759	18.11
2012-10-26 22:00:00	7198.0	10/26/2012 22:00	423955	18.11
2012-10-26 23:00:00	7199.0	10/26/2012 23:00	178686	17.11
2012-10-27 00:00:00	7200.0	10/27/2012 0:00	175274	17.11
2012-10-27 01:00:00	7201.0	10/27/2012 1:00	183398	17.11
2012-10-27 02:00:00	7202.0	10/27/2012 2:00	171885	17.11
2012-10-27 03:00:00	7203.0	10/27/2012 3:00	173523	17.11
2012-10-27 04:00:00	7204.0	10/27/2012 4:00	169296	17.11
2012-10-27 05:00:00	7205.0	10/27/2012 5:00	165229	16.11
2012-10-27 06:00:00	7206.0	10/27/2012 6:00	250156	16.11
2012-10-27 07:00:00	7207.0	10/27/2012 7:00	135880	16.11
2012-10-27 08:00:00	7208.0	10/27/2012 8:00	31803	16.11
2012-10-27 09:00:00	7209.0	10/27/2012 9:00	178399	17.11
2012-10-27 10:00:00	7210.0	10/27/2012 10:00	180087	18.11
2012-10-27 11:00:00	7211.0	10/27/2012 11:00	174300	17.11
2012-10-27 12:00:00	7212.0	10/27/2012 12:00	282858	17.11
2012-10-27 13:00:00	7213.0	10/27/2012 13:00	33454	16.11
2012-10-27 14:00:00	7214.0	10/27/2012 14:00	178791	17.11
2012-10-27 15:00:00	7215.0	10/27/2012 15:00	247524	18.11
2012-10-27 16:00:00	7216.0	10/27/2012 16:00	33093	16.11
2012-10-27 17:00:00	7217.0	10/27/2012 17:00	31930	16.11
2012-10-27 18:00:00	7218.0	10/27/2012 18:00	182257	17.11
2012-10-27 19:00:00	7219.0	10/27/2012 19:00	135551	16.11
2012-10-27 20:00:00	7220.0	10/27/2012 20:00	32769	16.11
2012-10-27 21:00:00	7221.0	10/27/2012 21:00	168738	16.11
2012-10-27 22:00:00	7222.0	10/27/2012 22:00	171187	16.11
2012-10-27 23:00:00	7223.0	10/27/2012 23:00	189748	16.11
2012-10-28 00:00:00	7224.0	10/28/2012 0:00	31688	15.11
2012-10-28 01:00:00	7225.0	10/28/2012 1:00	30658	15.11
2012-10-28 02:00:00	7226.0	10/28/2012 2:00	154548	15.11
2012-10-28 03:00:00	7227.0	10/28/2012 3:00	191183	15.11
2012-10-28 04:00:00	7228.0	10/28/2012 4:00	29712	15.11
2012-10-28 05:00:00	7229.0	10/28/2012 5:00	29712	15.11
2012-10-28 06:00:00	7230.0	10/28/2012 6:00	159604	15.11
2012-10-28 07:00:00	7231.0	10/28/2012 7:00	29712	15.11
2012-10-28 08:00:00	7232.0	10/28/2012 8:00	173603	15.11
2012-10-28 09:00:00	7233.0	10/28/2012 9:00	29712	15.11
2012-10-28 10:00:00	7234.0	10/28/2012 10:00	177511	15.11
2012-10-28 11:00:00	7235.0	10/28/2012 11:00	182022	15.11
2012-10-28 12:00:00	7236.0	10/28/2012 12:00	30263	15.11
2012-10-28 13:00:00	7237.0	10/28/2012 13:00	29712	15.11
2012-10-28 14:00:00	7238.0	10/28/2012 14:00	30263	15.11
2012-10-28 15:00:00	7239.0	10/28/2012 15:00	29162	15.11
2012-10-28 16:00:00	7240.0	10/28/2012 16:00	188379	15.11
2012-10-28 17:00:00	7241.0	10/28/2012 17:00	29712	15.11
2012-10-28 18:00:00	7242.0	10/28/2012 18:00	118190	15.11
2012-10-28 19:00:00	7243.0	10/28/2012 19:00	29162	15.11
2012-10-28 20:00:00	7244.0	10/28/2012 20:00	157989	15.11
2012-10-28 21:00:00	7245.0	10/28/2012 21:00	29162	15.11
2012-10-28 22:00:00	7246.0	10/28/2012 22:00	29712	15.11
2012-10-28 23:00:00	7247.0	10/28/2012 23:00	191559	15.11
2012-10-29 00:00:00	7248.0	10/29/2012 0:00	29162	15.11
2012-10-29 01:00:00	7249.0	10/29/2012 1:00	166915	15.11
2012-10-29 02:00:00	7250.0	10/29/2012 2:00	162035	15.11
2012-10-29 03:00:00	7251.0	10/29/2012 3:00	152634	15.11
2012-10-29 04:00:00	7252.0	10/29/2012 4:00	147651	15.11
2012-10-29 05:00:00	7253.0	10/29/2012 5:00	29712	15.11
2012-10-29 06:00:00	7254.0	10/29/2012 6:00	29712	15.11
2012-10-29 07:00:00	7255.0	10/29/2012 7:00	106502	15.11
2012-10-29 08:00:00	7256.0	10/29/2012 8:00	192164	15.11
2012-10-29 09:00:00	7257.0	10/29/2012 9:00	45119	15.11
2012-10-29 10:00:00	7258.0	10/29/2012 10:00	29162	15.11
2012-10-29 11:00:00	7259.0	10/29/2012 11:00	29712	15.11
2012-10-29 12:00:00	7260.0	10/29/2012 12:00	124250	15.11
2012-10-29 13:00:00	7261.0	10/29/2012 13:00	29712	15.11
2012-10-29 14:00:00	7262.0	10/29/2012 14:00	29712	15.11
2012-10-29 15:00:00	7263.0	10/29/2012 15:00	29162	15.11
2012-10-29 16:00:00	7264.0	10/29/2012 16:00	154607	15.11
2012-10-29 17:00:00	7265.0	10/29/2012 17:00	29712	15.11
2012-10-29 18:00:00	7266.0	10/29/2012 18:00	29712	15.11
2012-10-29 19:00:00	7267.0	10/29/2012 19:00	29712	15.11
2012-10-29 20:00:00	7268.0	10/29/2012 20:00	152837	15.11
2012-10-29 21:00:00	7269.0	10/29/2012 21:00	120890	15.11
2012-10-29 22:00:00	7270.0	10/29/2012 22:00	156565	15.11
2012-10-29 23:00:00	7271.0	10/29/2012 23:00	29162	15.11
2012-10-30 00:00:00	7272.0	10/30/2012 0:00	29162	15.11
2012-10-30 01:00:00	7273.0	10/30/2012 1:00	29712	15.11
2012-10-30 02:00:00	7274.0	10/30/2012 2:00	29162	15.11
2012-10-30 03:00:00	7275.0	10/30/2012 3:00	29162	15.11
2012-10-30 04:00:00	7276.0	10/30/2012 4:00	29162	15.11
2012-10-30 05:00:00	7277.0	10/30/2012 5:00	29712	15.11
2012-10-30 06:00:00	7278.0	10/30/2012 6:00	29712	15.11
2012-10-30 07:00:00	7279.0	10/30/2012 7:00	29712	15.11
2012-10-30 08:00:00	7280.0	10/30/2012 8:00	29162	15.11
2012-10-30 09:00:00	7281.0	10/30/2012 9:00	29162	15.11
2012-10-30 10:00:00	7282.0	10/30/2012 10:00	118606	15.11
2012-10-30 11:00:00	7283.0	10/30/2012 11:00	29162	15.11
2012-10-30 12:00:00	7284.0	10/30/2012 12:00	29162	15.11
2012-10-30 13:00:00	7285.0	10/30/2012 13:00	29712	15.11
2012-10-30 14:00:00	7286.0	10/30/2012 14:00	29712	15.11
2012-10-30 15:00:00	7287.0	10/30/2012 15:00	28612	15.11
2012-10-30 16:00:00	7288.0	10/30/2012 16:00	29162	15.11
2012-10-30 17:00:00	7289.0	10/30/2012 17:00	28612	15.11
2012-10-30 18:00:00	7290.0	10/30/2012 18:00	28612	15.11
2012-10-30 19:00:00	7291.0	10/30/2012 19:00	29712	15.11
2012-10-30 20:00:00	7292.0	10/30/2012 20:00	30263	15.11
2012-10-30 21:00:00	7293.0	10/30/2012 21:00	29162	15.11
2012-10-30 22:00:00	7294.0	10/30/2012 22:00	29712	15.11
2012-10-30 23:00:00	7295.0	10/30/2012 23:00	29712	15.11
2012-10-31 00:00:00	7296.0	10/31/2012 0:00	29162	15.11
2012-10-31 01:00:00	7297.0	10/31/2012 1:00	29162	15.11
2012-10-31 02:00:00	7298.0	10/31/2012 2:00	29162	15.11
2012-10-31 03:00:00	7299.0	10/31/2012 3:00	29162	15.11
2012-10-31 04:00:00	7300.0	10/31/2012 4:00	29162	15.11
2012-10-31 05:00:00	7301.0	10/31/2012 5:00	29712	15.11
2012-10-31 06:00:00	7302.0	10/31/2012 6:00	28612	15.11
2012-10-31 07:00:00	7303.0	10/31/2012 7:00	28612	15.11
2012-10-31 08:00:00	7304.0	10/31/2012 8:00	29162	15.11
2012-10-31 09:00:00	7305.0	10/31/2012 9:00	173211	15.11
2012-10-31 10:00:00	7306.0	10/31/2012 10:00	199621	15.11
2012-10-31 11:00:00	7307.0	10/31/2012 11:00	29162	15.11
2012-10-31 12:00:00	7308.0	10/31/2012 12:00	29712	15.11
2012-10-31 13:00:00	7309.0	10/31/2012 13:00	262206	15.11
2012-10-31 14:00:00	7310.0	10/31/2012 14:00	29162	15.11
2012-10-31 15:00:00	7311.0	10/31/2012 15:00	29712	15.11
2012-10-31 16:00:00	7312.0	10/31/2012 16:00	29162	15.11
2012-10-31 17:00:00	7313.0	10/31/2012 17:00	29162	15.11
2012-10-31 18:00:00	7314.0	10/31/2012 18:00	29712	15.11
2012-10-31 19:00:00	7315.0	10/31/2012 19:00	29712	15.11
2012-10-31 20:00:00	7316.0	10/31/2012 20:00	29162	15.11
2012-10-31 21:00:00	7317.0	10/31/2012 21:00	175133	15.11
2012-10-31 22:00:00	7318.0	10/31/2012 22:00	237525	15.11
2012-10-31 23:00:00	7319.0	10/31/2012 23:00	159773	15.11
2012-11-01 00:00:00	240.0	1/11/2012 0:00	30263	15.11
2012-11-01 01:00:00	241.0	1/11/2012 1:00	29712	15.11
2012-11-01 02:00:00	242.0	1/11/2012 2:00	29712	15.11
2012-11-01 03:00:00	243.0	1/11/2012 3:00	29712	15.11
2012-11-01 04:00:00	244.0	1/11/2012 4:00	30263	15.11
2012-11-01 05:00:00	245.0	1/11/2012 5:00	30263	15.11
2012-11-01 06:00:00	246.0	1/11/2012 6:00	30813	15.11
2012-11-01 07:00:00	247.0	1/11/2012 7:00	29712	15.11
2012-11-01 08:00:00	248.0	1/11/2012 8:00	29712	15.11
2012-11-01 09:00:00	249.0	1/11/2012 9:00	29162	15.11
2012-11-01 10:00:00	250.0	1/11/2012 10:00	29712	15.11
2012-11-01 11:00:00	251.0	1/11/2012 11:00	30813	15.11
2012-11-01 12:00:00	252.0	1/11/2012 12:00	29712	15.11
2012-11-01 13:00:00	253.0	1/11/2012 13:00	29712	15.11
2012-11-01 14:00:00	254.0	1/11/2012 14:00	29712	15.11
2012-11-01 15:00:00	255.0	1/11/2012 15:00	29712	15.11
2012-11-01 16:00:00	256.0	1/11/2012 16:00	29712	15.11
2012-11-01 17:00:00	257.0	1/11/2012 17:00	30263	15.11
2012-11-01 18:00:00	258.0	1/11/2012 18:00	30263	15.11
2012-11-01 19:00:00	259.0	1/11/2012 19:00	29712	15.11
2012-11-01 20:00:00	260.0	1/11/2012 20:00	29712	15.11
2012-11-01 21:00:00	261.0	1/11/2012 21:00	29712	15.11
2012-11-01 22:00:00	262.0	1/11/2012 22:00	30263	15.11
2012-11-01 23:00:00	263.0	1/11/2012 23:00	30813	15.11
2012-11-02 00:00:00	984.0	2/11/2012 0:00	29712	15.11
2012-11-02 01:00:00	985.0	2/11/2012 1:00	30813	15.11
2012-11-02 02:00:00	986.0	2/11/2012 2:00	30263	15.11
2012-11-02 03:00:00	987.0	2/11/2012 3:00	29712	15.11
2012-11-02 04:00:00	988.0	2/11/2012 4:00	29712	15.11
2012-11-02 05:00:00	989.0	2/11/2012 5:00	29712	15.11
2012-11-02 06:00:00	990.0	2/11/2012 6:00	29712	15.11
2012-11-02 07:00:00	991.0	2/11/2012 7:00	29712	15.11
2012-11-02 08:00:00	992.0	2/11/2012 8:00	29712	15.11
2012-11-02 09:00:00	993.0	2/11/2012 9:00	29712	15.11
2012-11-02 10:00:00	994.0	2/11/2012 10:00	30263	15.11
2012-11-02 11:00:00	995.0	2/11/2012 11:00	29712	15.11
2012-11-02 12:00:00	996.0	2/11/2012 12:00	30263	15.11
2012-11-02 13:00:00	997.0	2/11/2012 13:00	29712	15.11
2012-11-02 14:00:00	998.0	2/11/2012 14:00	30263	15.11
2012-11-02 15:00:00	999.0	2/11/2012 15:00	30263	15.11
2012-11-02 16:00:00	1000.0	2/11/2012 16:00	29712	15.11
2012-11-02 17:00:00	1001.0	2/11/2012 17:00	29712	15.11
2012-11-02 18:00:00	1002.0	2/11/2012 18:00	30263	15.11
2012-11-02 19:00:00	1003.0	2/11/2012 19:00	29712	15.11
2012-11-02 20:00:00	1004.0	2/11/2012 20:00	29712	15.11
2012-11-02 21:00:00	1005.0	2/11/2012 21:00	29712	15.11
2012-11-02 22:00:00	1006.0	2/11/2012 22:00	29712	15.11
2012-11-02 23:00:00	1007.0	2/11/2012 23:00	29712	15.11
2012-11-03 00:00:00	1680.0	3/11/2012 0:00	29162	15.11
2012-11-03 01:00:00	1681.0	3/11/2012 1:00	29162	15.11
2012-11-03 02:00:00	1682.0	3/11/2012 2:00	29162	15.11
