Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
19.11	7/13/2011 23:00	17.6	58.2	82800	1310598000
18.11	7/14/2011 0:00	16.6	58.2	0	1310601600
18.11	7/14/2011 1:00	15.6	611.1	3600	1310605200
17.11	7/14/2011 2:00	15.1	863.3	7200	1310608800
17.11	7/14/2011 3:00	14.9	853.6	10800	1310612400
18.11	7/14/2011 4:00	14.5	805.1	14400	1310616000
18.11	7/14/2011 5:00	15	805.1	18000	1310619600
19.11	7/14/2011 6:00	16.4	824.5	21600	1310623200
19.11	7/14/2011 7:00	16.6	911.8	25200	1310626800
20.11	7/14/2011 8:00	17.4	921.5	28800	1310630400
19.11	7/14/2011 9:00	17.3	58.2	32400	1310634000
20.11	7/14/2011 10:00	17.2	785.7	36000	1310637600
19.11	7/14/2011 11:00	17.4	58.2	39600	1310641200
20.11	7/14/2011 12:00	18.1	58.2	43200	1310644800
21.11	7/14/2011 13:00	18.2	582	46800	1310648400
21.11	7/14/2011 14:00	18.6	562.6	50400	1310652000
21.11	7/14/2011 15:00	18.1	552.9	54000	1310655600
21.11	7/14/2011 16:00	18.1	543.2	57600	1310659200
21.11	7/14/2011 17:00	18.3	698.4	61200	1310662800
20.11	7/14/2011 18:00	17.8	523.8	64800	1310666400
19.11	7/14/2011 19:00	17.5	58.2	68400	1310670000
19.11	7/14/2011 20:00	17.4	58.2	72000	1310673600
19.11	7/14/2011 21:00	17.2	58.2	75600	1310677200
20.11	7/14/2011 22:00	18.1	58.2	79200	1310680800
20.11	7/14/2011 23:00	18	58.2	82800	1310684400
19.11	7/15/2011 0:00	17.6	58.2	0	1310688000
19.11	7/15/2011 1:00	17.4	58.2	3600	1310691600
19.11	7/15/2011 2:00	17	58.2	7200	1310695200
19.11	7/15/2011 3:00	17	58.2	10800	1310698800
18.11	7/15/2011 4:00	16.4	58.2	14400	1310702400
19.11	7/15/2011 5:00	17.7	58.2	18000	1310706000
21.11	7/15/2011 6:00	18.9	58.2	21600	1310709600
21.11	7/15/2011 7:00	18.8	58.2	25200	1310713200
21.11	7/15/2011 8:00	18.9	58.2	28800	1310716800
21.11	7/15/2011 9:00	19.8	58.2	32400	1310720400
21.11	7/15/2011 10:00	19.5	58.2	36000	1310724000
21.11	7/15/2011 11:00	19.3	58.2	39600	1310727600
21.11	7/15/2011 12:00	19.1	824.5	43200	1310731200
22.11	7/15/2011 13:00	19.7	591.7	46800	1310734800
22.11	7/15/2011 14:00	19.2	717.8	50400	1310738400
21.11	7/15/2011 15:00	18.5	727.5	54000	1310742000
20.11	7/15/2011 16:00	17.6	737.2	57600	1310745600
21.11	7/15/2011 17:00	18.2	708.1	61200	1310749200
21.11	7/15/2011 18:00	18.4	669.3	64800	1310752800
20.11	7/15/2011 19:00	17.8	562.6	68400	1310756400
19.11	7/15/2011 20:00	17.7	58.2	72000	1310760000
20.11	7/15/2011 21:00	17.6	523.8	75600	1310763600
20.11	7/15/2011 22:00	17.2	504.4	79200	1310767200
19.11	7/15/2011 23:00	16.8	514.1	82800	1310770800
19.11	7/16/2011 0:00	16.2	494.7	0	1310774400
17.11	7/16/2011 1:00	15.6	58.2	3600	1310778000
17.11	7/16/2011 2:00	15.3	58.2	7200	1310781600
17.11	7/16/2011 3:00	15.3	58.2	10800	1310785200
17.11	7/16/2011 4:00	15.3	58.2	14400	1310788800
18.11	7/16/2011 5:00	15.9	58.2	18000	1310792400
21.11	7/16/2011 6:00	18.9	58.2	21600	1310796000
21.11	7/16/2011 7:00	19.6	58.2	25200	1310799600
21.11	7/16/2011 8:00	19.5	58.2	28800	1310803200
21.11	7/16/2011 9:00	19.6	58.2	32400	1310806800
21.11	7/16/2011 10:00	19.2	58.2	36000	1310810400
21.11	7/16/2011 11:00	19.5	58.2	39600	1310814000
22.11	7/16/2011 12:00	19.9	58.2	43200	1310817600
21.11	7/16/2011 13:00	19.5	58.2	46800	1310821200
21.11	7/16/2011 14:00	19.5	58.2	50400	1310824800
21.11	7/16/2011 15:00	19.2	58.2	54000	1310828400
21.11	7/16/2011 16:00	19.5	58.2	57600	1310832000
21.11	7/16/2011 17:00	19.4	58.2	61200	1310835600
22.11	7/16/2011 18:00	20.6	58.2	64800	1310839200
22.11	7/16/2011 19:00	20.7	58.2	68400	1310842800
22.11	7/16/2011 20:00	20.3	58.2	72000	1310846400
22.11	7/16/2011 21:00	20.1	58.2	75600	1310850000
21.11	7/16/2011 22:00	19.8	58.2	79200	1310853600
21.11	7/16/2011 23:00	19.1	58.2	82800	1310857200
20.11	7/17/2011 0:00	18.5	58.2	0	1310860800
20.11	7/17/2011 1:00	18.1	58.2	3600	1310864400
20.11	7/17/2011 2:00	18.1	58.2	7200	1310868000
20.11	7/17/2011 3:00	18.1	58.2	10800	1310871600
19.11	7/17/2011 4:00	17.6	58.2	14400	1310875200
20.11	7/17/2011 5:00	18.3	58.2	18000	1310878800
21.11	7/17/2011 6:00	19.1	58.2	21600	1310882400
22.11	7/17/2011 7:00	20.2	58.2	25200	1310886000
23.11	7/17/2011 8:00	21.2	58.2	28800	1310889600
23.11	7/17/2011 9:00	21.7	58.2	32400	1310893200
24.11	7/17/2011 10:00	22.1	58.2	36000	1310896800
24.11	7/17/2011 11:00	21.5	824.5	39600	1310900400
24.11	7/17/2011 12:00	21.6	562.6	43200	1310904000
24.11	7/17/2011 13:00	21.7	727.5	46800	1310907600
24.11	7/17/2011 14:00	21.3	766.3	50400	1310911200
24.11	7/17/2011 15:00	21.8	785.7	54000	1310914800
25.11	7/17/2011 16:00	22	776	57600	1310918400
24.11	7/17/2011 17:00	21.6	737.2	61200	1310922000
24.11	7/17/2011 18:00	21.6	649.9	64800	1310925600
24.11	7/17/2011 19:00	21.6	562.6	68400	1310929200
23.11	7/17/2011 20:00	21.2	58.2	72000	1310932800
24.11	7/17/2011 21:00	21.3	485	75600	1310936400
23.11	7/17/2011 22:00	21	465.6	79200	1310940000
23.11	7/17/2011 23:00	21	504.4	82800	1310943600
22.11	7/18/2011 0:00	20.8	58.2	0	1310947200
22.11	7/18/2011 1:00	20.6	58.2	3600	1310950800
22.11	7/18/2011 2:00	20.4	58.2	7200	1310954400
22.11	7/18/2011 3:00	20.2	58.2	10800	1310958000
22.11	7/18/2011 4:00	20.2	58.2	14400	1310961600
22.11	7/18/2011 5:00	20.7	58.2	18000	1310965200
23.11	7/18/2011 6:00	21.6	58.2	21600	1310968800
24.11	7/18/2011 7:00	22.4	58.2	25200	1310972400
