		Twet	Load	Twet_Dis	Load_Dis	Twet+Err	Load+Err	Twet+Err_Dis	Load+Err_Dis	Default	Tset_BN
Twbload	7353	5.2	402	11	2	5.2	402.0	11	2	No	15.11
Twbload	7354	6.2	400	12	2	6.2	400.0	12	2	No	15.11
Twbload	7355	6.5	54	12	1	6.5	54.0	12	1	No	15.11
Twbload	7356	5.8	442	11	3	5.8	442.0	11	3	No	15.11
Twbload	7357	5.6	411	11	2	5.6	411.0	11	2	No	15.11
Twbload	7358	5.1	445	11	3	5.1	445.0	11	3	No	15.11
Twbload	7359	5.1	432	11	3	5.1	432.0	11	3	No	15.11
Twbload	7360	4.7	411	10	2	4.7	411.0	10	2	No	15.11
Twbload	7361	4.8	424	10	3	4.8	424.0	10	3	No	15.11
Twbload	7362	4.8	472	10	3	4.8	472.0	10	3	No	15.11
Twbload	7363	4.7	55	10	1	4.7	55.0	10	1	No	15.11
Twbload	7364	4.7	400	10	2	4.7	400.0	10	2	No	15.11
Twbload	7365	4.4	55	10	1	4.4	55.0	10	1	No	15.11
Twbload	7366	4.3	452	10	3	4.3	452.0	10	3	No	15.11
Twbload	7367	4.0	397	10	2	4.0	397.0	10	2	No	15.11
Twbload	7368	3.6	54	9	1	3.6	54.0	9	1	No	15.11
Twbload	7369	3.6	55	9	1	3.6	55.0	9	1	No	15.11
Twbload	7370	3.6	446	9	3	3.6	446.0	9	3	No	15.11
Twbload	7371	3.2	55	9	1	3.2	55.0	9	1	No	15.11
Twbload	7372	3.2	55	9	1	3.2	55.0	9	1	No	15.11
Twbload	7373	3.2	56	9	1	3.2	56.0	9	1	No	15.11
Twbload	7374	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	7375	3.5	336	9	2	3.5	336.0	9	2	No	15.11
Twbload	7376	3.6	472	9	3	3.6	472.0	9	3	No	15.11
Twbload	7377	4.4	56	10	1	4.4	56.0	10	1	No	15.11
Twbload	7378	4.4	54	10	1	4.4	54.0	10	1	No	15.11
Twbload	7379	4.4	55	10	1	4.4	55.0	10	1	No	15.11
Twbload	7380	4.4	367	10	2	4.4	367.0	10	2	No	15.11
Twbload	7381	4.9	405	10	2	4.9	405.0	10	2	No	15.11
Twbload	7382	4.7	54	10	1	4.7	54.0	10	1	No	15.11
Twbload	7383	4.7	55	10	1	4.7	55.0	10	1	No	15.11
Twbload	7384	4.4	55	10	1	4.4	55.0	10	1	No	15.11
Twbload	7385	4.4	54	10	1	4.4	54.0	10	1	No	15.11
Twbload	7386	4.6	55	10	1	4.6	55.0	10	1	No	15.11
Twbload	7387	4.3	56	10	1	4.3	56.0	10	1	No	15.11
Twbload	7388	4.0	56	10	1	4.0	56.0	10	1	No	15.11
Twbload	7389	3.6	54	9	1	3.6	54.0	9	1	No	15.11
Twbload	7390	3.6	55	9	1	3.6	55.0	9	1	No	15.11
Twbload	7391	3.3	54	9	1	3.3	54.0	9	1	No	15.11
Twbload	7392	2.5	55	8	1	2.5	55.0	8	1	No	15.11
Twbload	7393	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	7394	2.3	55	8	1	2.3	55.0	8	1	No	15.11
Twbload	7395	1.5	55	7	1	1.5	55.0	7	1	No	15.11
Twbload	7396	1.5	55	7	1	1.5	55.0	7	1	No	15.11
Twbload	7397	2.3	55	8	1	2.3	55.0	8	1	No	15.11
Twbload	7398	1.8	55	7	1	1.8	55.0	7	1	No	15.11
Twbload	7399	2.6	54	8	1	2.6	54.0	8	1	No	15.11
Twbload	7400	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	7401	3.7	54	9	1	3.7	54.0	9	1	No	15.11
Twbload	7402	4.4	53	10	1	4.4	53.0	10	1	No	15.11
Twbload	7403	5.2	857	11	5	5.2	857.0	11	5	No	15.11
Twbload	7404	5.8	54	11	1	5.8	54.0	11	1	No	15.11
Twbload	7405	5.6	468	11	3	5.6	468.0	11	3	No	15.11
Twbload	7406	5.6	54	11	1	5.6	54.0	11	1	No	15.11
Twbload	7407	5.1	425	11	3	5.1	425.0	11	3	No	15.11
Twbload	7408	4.4	56	10	1	4.4	56.0	10	1	No	15.11
Twbload	7409	4.1	55	10	1	4.1	55.0	10	1	No	15.11
Twbload	7410	4.1	423	10	3	4.1	423.0	10	3	No	15.11
Twbload	7411	3.3	55	9	1	3.3	55.0	9	1	No	15.11
Twbload	7412	2.5	54	8	1	2.5	54.0	8	1	No	15.11
Twbload	7413	2.2	416	8	3	2.2	416.0	8	3	No	15.11
Twbload	7414	2.7	55	8	1	2.7	55.0	8	1	No	15.11
Twbload	7415	2.7	55	8	1	2.7	55.0	8	1	No	15.11
Twbload	7416	2.7	399	8	2	2.7	399.0	8	2	No	15.11
Twbload	7417	2.7	55	8	1	2.7	55.0	8	1	No	15.11
Twbload	7418	2.7	387	8	2	2.7	387.0	8	2	No	15.11
Twbload	7419	2.5	416	8	3	2.5	416.0	8	3	No	15.11
Twbload	7420	2.4	55	8	1	2.4	55.0	8	1	No	15.11
Twbload	7421	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	7422	1.9	55	7	1	1.9	55.0	7	1	No	15.11
Twbload	7423	1.9	56	7	1	1.9	56.0	7	1	No	15.11
Twbload	7424	2.4	54	8	1	2.4	54.0	8	1	No	15.11
Twbload	7425	2.7	54	8	1	2.7	54.0	8	1	No	15.11
Twbload	7426	3.3	393	9	2	3.3	393.0	9	2	No	15.11
Twbload	7427	4.4	388	10	2	4.4	388.0	10	2	No	15.11
Twbload	7428	4.0	398	10	2	4.0	398.0	10	2	No	15.11
Twbload	7429	4.5	423	10	3	4.5	423.0	10	3	No	15.11
Twbload	7430	4.5	416	10	3	4.5	416.0	10	3	No	15.11
Twbload	7431	4.2	427	10	3	4.2	427.0	10	3	No	15.11
Twbload	7432	3.6	405	9	2	3.6	405.0	9	2	No	15.11
Twbload	7433	3.3	538	9	3	3.3	538.0	9	3	No	15.11
Twbload	7434	2.7	55	8	1	2.7	55.0	8	1	No	15.11
Twbload	7435	2.9	393	8	2	2.9	393.0	8	2	No	15.11
Twbload	7436	2.1	54	8	1	2.1	54.0	8	1	No	15.11
Twbload	7437	1.7	54	7	1	1.7	54.0	7	1	No	15.11
Twbload	7438	1.1	55	7	1	1.1	55.0	7	1	No	15.11
Twbload	7439	0.6	55	6	1	0.6	55.0	6	1	No	15.11
Twbload	7440	0.3	55	6	1	0.3	55.0	6	1	No	15.11
Twbload	7441	0.4	54	6	1	0.4	54.0	6	1	No	15.11
Twbload	7442	-0.3	55	5	1	-0.3	55.0	5	1	No	15.11
Twbload	7443	-0.1	55	5	1	-0.1	55.0	5	1	No	15.11
Twbload	7444	-0.3	54	5	1	-0.3	54.0	5	1	No	15.11
Twbload	7445	-0.1	54	5	1	-0.1	54.0	5	1	No	15.11
Twbload	7446	-0.7	54	5	1	-0.7	54.0	5	1	No	15.11
Twbload	7447	0.1	54	6	1	0.1	54.0	6	1	No	15.11
Twbload	7448	1.1	55	7	1	1.1	55.0	7	1	No	15.11
Twbload	7449	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	7450	2.3	55	8	1	2.3	55.0	8	1	No	15.11
Twbload	7451	2.8	54	8	1	2.8	54.0	8	1	No	15.11
Twbload	7452	3.6	465	9	3	3.6	465.0	9	3	No	15.11
Twbload	7453	3.7	396	9	2	3.7	396.0	9	2	No	15.11
Twbload	7454	3.8	425	9	3	3.8	425.0	9	3	No	15.11
Twbload	7455	3.8	415	9	3	3.8	415.0	9	3	No	15.11
Twbload	7456	3.5	55	9	1	3.5	55.0	9	1	No	15.11
Twbload	7457	3.4	452	9	3	3.4	452.0	9	3	No	15.11
Twbload	7458	2.9	56	8	1	2.9	56.0	8	1	No	15.11
Twbload	7459	3.1	54	9	1	3.1	54.0	9	1	No	15.11
Twbload	7460	2.9	54	8	1	2.9	54.0	8	1	No	15.11
Twbload	7461	2.7	367	8	2	2.7	367.0	8	2	No	15.11
Twbload	7462	2.6	55	8	1	2.6	55.0	8	1	No	15.11
Twbload	7463	2.4	388	8	2	2.4	388.0	8	2	No	15.11
Twbload	7464	2.1	56	8	1	2.1	56.0	8	1	No	15.11
Twbload	7465	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	7466	1.5	55	7	1	1.5	55.0	7	1	No	15.11
Twbload	7467	1.5	55	7	1	1.5	55.0	7	1	No	15.11
Twbload	7468	1.5	54	7	1	1.5	54.0	7	1	No	15.11
Twbload	7469	1.2	54	7	1	1.2	54.0	7	1	No	15.11
Twbload	7470	1.2	55	7	1	1.2	55.0	7	1	No	15.11
Twbload	7471	1.6	54	7	1	1.6	54.0	7	1	No	15.11
Twbload	7472	1.7	55	7	1	1.7	55.0	7	1	No	15.11
Twbload	7473	1.9	55	7	1	1.9	55.0	7	1	No	15.11
Twbload	7474	3.3	53	9	1	3.3	53.0	9	1	No	15.11
Twbload	7475	3.0	54	9	1	3.0	54.0	9	1	No	15.11
Twbload	7476	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	7477	3.0	408	9	2	3.0	408.0	9	2	No	15.11
Twbload	7478	3.3	54	9	1	3.3	54.0	9	1	No	15.11
Twbload	7479	3.5	443	9	3	3.5	443.0	9	3	No	15.11
Twbload	7480	3.3	56	9	1	3.3	56.0	9	1	No	15.11
Twbload	7481	3.0	56	9	1	3.0	56.0	9	1	No	15.11
Twbload	7482	2.6	55	8	1	2.6	55.0	8	1	No	15.11
Twbload	7483	2.7	56	8	1	2.7	56.0	8	1	No	15.11
Twbload	7484	2.7	54	8	1	2.7	54.0	8	1	No	15.11
Twbload	7485	2.6	55	8	1	2.6	55.0	8	1	No	15.11
Twbload	7486	2.5	56	8	1	2.5	56.0	8	1	No	15.11
Twbload	7487	2.3	54	8	1	2.3	54.0	8	1	No	15.11
Twbload	7488	2.0	55	8	1	2.0	55.0	8	1	No	15.11
Twbload	7489	1.9	55	7	1	1.9	55.0	7	1	No	15.11
Twbload	7490	1.7	573	7	3	1.7	573.0	7	3	No	15.11
Twbload	7491	1.5	55	7	1	1.5	55.0	7	1	No	15.11
Twbload	7492	1.2	55	7	1	1.2	55.0	7	1	No	15.11
Twbload	7493	0.9	55	6	1	0.9	55.0	6	1	No	15.11
Twbload	7494	0.1	54	6	1	0.1	54.0	6	1	No	15.11
Twbload	7495	0.5	54	6	1	0.5	54.0	6	1	No	15.11
Twbload	7496	1.1	506	7	3	1.1	506.0	7	3	No	15.11
Twbload	7497	1.3	554	7	3	1.3	554.0	7	3	No	15.11
Twbload	7498	2.8	781	8	4	2.8	781.0	8	4	No	15.11
Twbload	7499	3.5	54	9	1	3.5	54.0	9	1	No	15.11
Twbload	7500	3.9	456	9	3	3.9	456.0	9	3	No	15.11
Twbload	7501	4.0	844	10	5	4.0	844.0	10	5	No	15.11
Twbload	7502	4.4	442	10	3	4.4	442.0	10	3	No	15.11
Twbload	7503	3.3	477	9	3	3.3	477.0	9	3	No	15.11
Twbload	7504	3.1	55	9	1	3.1	55.0	9	1	No	15.11
Twbload	7505	3.2	382	9	2	3.2	382.0	9	2	No	15.11
Twbload	7506	3.1	427	9	3	3.1	427.0	9	3	No	15.11
Twbload	7507	3.5	54	9	1	3.5	54.0	9	1	No	15.11
Twbload	7508	3.7	55	9	1	3.7	55.0	9	1	No	15.11
Twbload	7509	3.4	55	9	1	3.4	55.0	9	1	No	15.11
Twbload	7510	3.8	55	9	1	3.8	55.0	9	1	No	15.11
Twbload	7511	4.0	450	10	3	4.0	450.0	10	3	No	15.11
Twbload	7512	3.3	55	9	1	3.3	55.0	9	1	No	15.11
Twbload	7513	3.5	55	9	1	3.5	55.0	9	1	No	15.11
Twbload	7514	3.5	431	9	3	3.5	431.0	9	3	No	15.11
Twbload	7515	3.2	54	9	1	3.2	54.0	9	1	No	15.11
Twbload	7516	2.9	430	8	3	2.9	430.0	8	3	No	15.11
Twbload	7517	1.7	55	7	1	1.7	55.0	7	1	No	15.11
Twbload	7518	2.0	55	8	1	2.0	55.0	8	1	No	15.11
Twbload	7519	3.6	55	9	1	3.6	55.0	9	1	No	15.11
Twbload	7520	4.2	55	10	1	4.2	55.0	10	1	No	15.11
Twbload	7521	5.1	707	11	4	5.1	707.0	11	4	No	15.11
Twbload	7522	6.2	439	12	3	6.2	439.0	12	3	No	15.11
Twbload	7523	7.0	54	13	1	7.0	54.0	13	1	No	15.11
Twbload	7524	7.6	390	13	2	7.6	390.0	13	2	No	15.11
Twbload	7525	7.6	421	13	3	7.6	421.0	13	3	No	15.11
Twbload	7526	7.4	488	13	3	7.4	488.0	13	3	No	15.11
Twbload	7527	7.6	478	13	3	7.6	478.0	13	3	No	15.11
Twbload	7528	6.8	492	12	3	6.8	492.0	12	3	No	15.11
Twbload	7529	6.5	466	12	3	6.5	466.0	12	3	No	15.11
Twbload	7530	6.0	465	12	3	6.0	465.0	12	3	No	15.11
Twbload	7531	6.3	534	12	3	6.3	534.0	12	3	No	15.11
Twbload	7532	6.3	54	12	1	6.3	54.0	12	1	No	15.11
Twbload	7533	5.5	54	11	1	5.5	54.0	11	1	No	15.11
Twbload	7534	5.7	55	11	1	5.7	55.0	11	1	No	15.11
Twbload	7535	4.9	800	10	4	4.9	800.0	10	4	No	15.11
Twbload	7536	4.6	401	10	2	4.6	401.0	10	2	No	15.11
Twbload	7537	5.4	54	11	1	5.4	54.0	11	1	No	15.11
Twbload	7538	4.8	54	10	1	4.8	54.0	10	1	No	15.11
Twbload	7539	2.9	55	8	1	2.9	55.0	8	1	No	15.11
Twbload	7540	4.0	53	10	1	4.0	53.0	10	1	No	15.11
Twbload	7541	2.6	55	8	1	2.6	55.0	8	1	No	15.11
Twbload	7542	2.9	54	8	1	2.9	54.0	8	1	No	15.11
Twbload	7543	5.1	54	11	1	5.1	54.0	11	1	No	15.11
Twbload	7544	6.6	55	12	1	6.6	55.0	12	1	No	15.11
Twbload	7545	7.2	55	13	1	7.2	55.0	13	1	No	15.11
Twbload	7546	7.2	572	13	3	7.2	572.0	13	3	No	15.11
Twbload	7547	9.6	56	15	1	9.6	56.0	15	1	No	15.11
Twbload	7548	10.1	55	16	1	10.1	55.0	16	1	No	15.11
Twbload	7549	10.4	55	16	1	10.4	55.0	16	1	No	15.11
Twbload	7550	11.0	753	17	4	11.0	753.0	17	4	No	15.11
Twbload	7551	10.4	55	16	1	10.4	55.0	16	1	No	15.11
Twbload	7552	10.1	55	16	1	10.1	55.0	16	1	No	15.11
Twbload	7553	9.0	629	15	4	9.0	629.0	15	4	No	15.11
Twbload	7554	9.3	55	15	1	9.3	55.0	15	1	No	15.11
Twbload	7555	8.7	640	14	4	8.7	640.0	14	4	No	15.11
Twbload	7556	8.1	57	14	1	8.1	57.0	14	1	No	15.11
Twbload	7557	7.6	635	13	4	7.6	635.0	13	4	No	15.11
Twbload	7558	6.8	55	12	1	6.8	55.0	12	1	No	15.11
Twbload	7559	6.7	54	12	1	6.7	54.0	12	1	No	15.11
Twbload	7560	6.0	54	12	1	6.0	54.0	12	1	No	15.11
Twbload	7561	6.2	55	12	1	6.2	55.0	12	1	No	15.11
Twbload	7562	6.4	55	12	1	6.4	55.0	12	1	No	15.11
Twbload	7563	5.6	54	11	1	5.6	54.0	11	1	No	15.11
Twbload	7564	5.1	55	11	1	5.1	55.0	11	1	No	15.11
Twbload	7565	5.3	355	11	2	5.3	355.0	11	2	No	15.11
Twbload	7566	5.3	54	11	1	5.3	54.0	11	1	No	15.11
Twbload	7567	6.2	54	12	1	6.2	54.0	12	1	No	15.11
Twbload	7568	7.6	56	13	1	7.6	56.0	13	1	No	15.11
Twbload	7569	8.4	55	14	1	8.4	55.0	14	1	No	15.11
Twbload	7570	10.0	56	16	1	10.0	56.0	16	1	No	15.11
Twbload	7571	10.5	54	16	1	10.5	54.0	16	1	No	15.11
Twbload	7572	11.8	54	17	1	11.8	54.0	17	1	No	15.11
Twbload	7573	12.5	55	18	1	12.5	55.0	18	1	No	15.11
Twbload	7574	11.8	1243	17	7	11.8	1243.0	17	7	No	15.11
Twbload	7575	11.3	55	17	1	11.3	55.0	17	1	No	15.11
Twbload	7576	11.5	56	17	1	11.5	56.0	17	1	No	15.11
Twbload	7577	10.8	55	16	1	10.8	55.0	16	1	No	15.11
Twbload	7578	10.3	939	16	5	10.3	939.0	16	5	No	15.11
Twbload	7579	9.7	56	15	1	9.7	56.0	15	1	No	15.11
Twbload	7580	9.7	508	15	3	9.7	508.0	15	3	No	15.11
Twbload	7581	9.4	56	15	1	9.4	56.0	15	1	No	15.11
Twbload	7582	9.7	55	15	1	9.7	55.0	15	1	No	15.11
Twbload	7583	9.4	55	15	1	9.4	55.0	15	1	No	15.11
Twbload	7584	8.9	468	14	3	8.9	468.0	14	3	No	15.11
Twbload	7585	8.9	55	14	1	8.9	55.0	14	1	No	15.11
Twbload	7586	9.1	827	15	5	9.1	827.0	15	5	No	15.11
Twbload	7587	9.1	510	15	3	9.1	510.0	15	3	No	15.11
Twbload	7588	8.9	789	14	4	8.9	789.0	14	4	No	15.11
Twbload	7589	9.1	493	15	3	9.1	493.0	15	3	No	15.11
Twbload	7590	9.9	725	15	4	9.9	725.0	15	4	No	15.11
Twbload	7591	10.5	456	16	3	10.5	456.0	16	3	No	15.11
Twbload	7592	11.8	876	17	5	11.8	876.0	17	5	No	15.11
Twbload	7593	12.8	884	18	5	12.8	884.0	18	5	No	15.11
Twbload	7594	14.1	845	20	5	14.1	845.0	20	5	No	17.11
Twbload	7595	15.3	497	21	3	15.3	497.0	21	3	No	18.11
Twbload	7596	16.2	489	22	3	16.2	489.0	22	3	No	19.11
Twbload	7597	15.5	546	21	3	15.5	546.0	21	3	No	18.11
Twbload	7598	14.8	664	20	4	14.8	664.0	20	4	No	17.11
Twbload	7599	14.8	1153	20	6	14.8	1153.0	20	6	No	17.11
Twbload	7600	15.0	977	21	5	15.0	977.0	21	5	No	18.11
Twbload	7601	14.1	950	20	5	14.1	950.0	20	5	No	17.11
Twbload	7602	14.9	1018	20	6	14.9	1018.0	20	6	No	17.11
Twbload	7603	14.7	464	20	3	14.7	464.0	20	3	No	17.11
Twbload	7604	14.7	469	20	3	14.7	469.0	20	3	No	17.11
Twbload	7605	14.7	469	20	3	14.7	469.0	20	3	No	17.11
Twbload	7606	15.5	475	21	3	15.5	475.0	21	3	No	18.11
Twbload	7607	15.0	981	21	5	15.0	981.0	21	5	No	18.11
Twbload	7608	11.6	471	17	3	11.6	471.0	17	3	No	15.11
Twbload	7609	8.3	55	14	1	8.3	55.0	14	1	No	15.11
Twbload	7610	8.1	428	14	3	8.1	428.0	14	3	No	15.11
Twbload	7611	7.5	460	13	3	7.5	460.0	13	3	No	15.11
Twbload	7612	7.0	54	13	1	7.0	54.0	13	1	No	15.11
Twbload	7613	5.9	54	11	1	5.9	54.0	11	1	No	15.11
Twbload	7614	5.9	466	11	3	5.9	466.0	11	3	No	15.11
Twbload	7615	5.6	53	11	1	5.6	53.0	11	1	No	15.11
Twbload	7616	5.4	54	11	1	5.4	54.0	11	1	No	15.11
Twbload	7617	4.4	452	10	3	4.4	452.0	10	3	No	15.11
Twbload	7618	4.8	496	10	3	4.8	496.0	10	3	No	15.11
Twbload	7619	4.6	482	10	3	4.6	482.0	10	3	No	15.11
Twbload	7620	4.5	427	10	3	4.5	427.0	10	3	No	15.11
Twbload	7621	5.4	456	11	3	5.4	456.0	11	3	No	15.11
Twbload	7622	5.3	463	11	3	5.3	463.0	11	3	No	15.11
Twbload	7623	4.7	451	10	3	4.7	451.0	10	3	No	15.11
Twbload	7624	4.0	441	10	3	4.0	441.0	10	3	No	15.11
Twbload	7625	3.7	53	9	1	3.7	53.0	9	1	No	15.11
Twbload	7626	2.7	508	8	3	2.7	508.0	8	3	No	15.11
Twbload	7627	2.2	455	8	3	2.2	455.0	8	3	No	15.11
Twbload	7628	1.9	54	7	1	1.9	54.0	7	1	No	15.11
Twbload	7629	1.3	55	7	1	1.3	55.0	7	1	No	15.11
Twbload	7630	1.3	54	7	1	1.3	54.0	7	1	No	15.11
Twbload	7631	0.9	52	6	1	0.9	52.0	6	1	No	15.11
Twbload	7632	0.6	55	6	1	0.6	55.0	6	1	No	15.11
Twbload	7633	0.3	55	6	1	0.3	55.0	6	1	No	15.11
Twbload	7634	0.4	56	6	1	0.4	56.0	6	1	No	15.11
Twbload	7635	0.1	55	6	1	0.1	55.0	6	1	No	15.11
Twbload	7636	0.3	53	6	1	0.3	53.0	6	1	No	15.11
Twbload	7637	0.6	54	6	1	0.6	54.0	6	1	No	15.11
Twbload	7638	1.0	53	7	1	1.0	53.0	7	1	No	15.11
Twbload	7639	1.9	53	7	1	1.9	53.0	7	1	No	15.11
Twbload	7640	2.3	54	8	1	2.3	54.0	8	1	No	15.11
Twbload	7641	2.5	54	8	1	2.5	54.0	8	1	No	15.11
Twbload	7642	3.0	54	9	1	3.0	54.0	9	1	No	15.11
Twbload	7643	3.3	650	9	4	3.3	650.0	9	4	No	15.11
Twbload	7644	4.1	55	10	1	4.1	55.0	10	1	No	15.11
Twbload	7645	4.1	53	10	1	4.1	53.0	10	1	No	15.11
Twbload	7646	3.9	54	9	1	3.9	54.0	9	1	No	15.11
Twbload	7647	3.6	53	9	1	3.6	53.0	9	1	No	15.11
Twbload	7648	3.0	53	9	1	3.0	53.0	9	1	No	15.11
Twbload	7649	3.4	54	9	1	3.4	54.0	9	1	No	15.11
Twbload	7650	2.6	53	8	1	2.6	53.0	8	1	No	15.11
Twbload	7651	2.6	54	8	1	2.6	54.0	8	1	No	15.11
Twbload	7652	2.7	54	8	1	2.7	54.0	8	1	No	15.11
Twbload	7653	2.1	54	8	1	2.1	54.0	8	1	No	15.11
Twbload	7654	1.3	55	7	1	1.3	55.0	7	1	No	15.11
Twbload	7655	1.3	54	7	1	1.3	54.0	7	1	No	15.11
Twbload	7656	1.7	56	7	1	1.7	56.0	7	1	No	15.11
Twbload	7657	2.2	53	8	1	2.2	53.0	8	1	No	15.11
Twbload	7658	2.2	54	8	1	2.2	54.0	8	1	No	15.11
Twbload	7659	2.5	54	8	1	2.5	54.0	8	1	No	15.11
Twbload	7660	3.0	55	9	1	3.0	55.0	9	1	No	15.11
Twbload	7661	3.2	55	9	1	3.2	55.0	9	1	No	15.11
Twbload	7662	3.5	55	9	1	3.5	55.0	9	1	No	15.11
Twbload	7663	3.3	53	9	1	3.3	53.0	9	1	No	15.11
Twbload	7664	3.8	53	9	1	3.8	53.0	9	1	No	15.11
Twbload	7665	4.3	52	10	1	4.3	52.0	10	1	No	15.11
Twbload	7666	5.2	54	11	1	5.2	54.0	11	1	No	15.11
Twbload	7667	5.9	55	11	1	5.9	55.0	11	1	No	15.11
Twbload	7668	6.0	53	12	1	6.0	53.0	12	1	No	15.11
Twbload	7669	6.0	54	12	1	6.0	54.0	12	1	No	15.11
Twbload	7670	6.2	54	12	1	6.2	54.0	12	1	No	15.11
Twbload	7671	5.7	54	11	1	5.7	54.0	11	1	No	15.11
Twbload	7672	5.4	54	11	1	5.4	54.0	11	1	No	15.11
Twbload	7673	5.2	54	11	1	5.2	54.0	11	1	No	15.11
Twbload	7674	4.9	53	10	1	4.9	53.0	10	1	No	15.11
Twbload	7675	4.6	53	10	1	4.6	53.0	10	1	No	15.11
Twbload	7676	4.3	52	10	1	4.3	52.0	10	1	No	15.11
Twbload	7677	4.3	54	10	1	4.3	54.0	10	1	No	15.11
Twbload	7678	3.8	54	9	1	3.8	54.0	9	1	No	15.11
Twbload	7679	4.0	53	10	1	4.0	53.0	10	1	No	15.11
Twbload	7680	3.5	55	9	1	3.5	55.0	9	1	No	15.11
Twbload	7681	3.7	54	9	1	3.7	54.0	9	1	No	15.11
Twbload	7682	3.2	53	9	1	3.2	53.0	9	1	No	15.11
Twbload	7683	3.2	53	9	1	3.2	53.0	9	1	No	15.11
Twbload	7684	3.5	54	9	1	3.5	54.0	9	1	No	15.11
Twbload	7685	3.0	53	9	1	3.0	53.0	9	1	No	15.11
Twbload	7686	3.3	52	9	1	3.3	52.0	9	1	No	15.11
Twbload	7687	3.4	54	9	1	3.4	54.0	9	1	No	15.11
Twbload	7688	4.0	53	10	1	4.0	53.0	10	1	No	15.11
Twbload	7689	4.3	924	10	5	4.3	924.0	10	5	No	15.11
Twbload	7690	5.1	54	11	1	5.1	54.0	11	1	No	15.11
Twbload	7691	5.5	54	11	1	5.5	54.0	11	1	No	15.11
Twbload	7692	5.9	621	11	4	5.9	621.0	11	4	No	15.11
Twbload	7693	5.6	482	11	3	5.6	482.0	11	3	No	15.11
Twbload	7694	6.2	54	12	1	6.2	54.0	12	1	No	15.11
Twbload	7695	5.6	641	11	4	5.6	641.0	11	4	No	15.11
Twbload	7696	4.6	964	10	5	4.6	964.0	10	5	No	15.11
Twbload	7697	4.5	53	10	1	4.5	53.0	10	1	No	15.11
Twbload	7698	4.5	53	10	1	4.5	53.0	10	1	No	15.11
Twbload	7699	4.3	53	10	1	4.3	53.0	10	1	No	15.11
Twbload	7700	3.9	53	9	1	3.9	53.0	9	1	No	15.11
Twbload	7701	3.6	54	9	1	3.6	54.0	9	1	No	15.11
Twbload	7702	3.4	53	9	1	3.4	53.0	9	1	No	15.11
Twbload	7703	2.6	53	8	1	2.6	53.0	8	1	No	15.11
Twbload	7704	1.6	53	7	1	1.6	53.0	7	1	No	15.11
Twbload	7705	1.5	53	7	1	1.5	53.0	7	1	No	15.11
Twbload	7706	1.5	54	7	1	1.5	54.0	7	1	No	15.11
Twbload	7707	1.1	53	7	1	1.1	53.0	7	1	No	15.11
Twbload	7708	1.1	53	7	1	1.1	53.0	7	1	No	15.11
Twbload	7709	1.1	53	7	1	1.1	53.0	7	1	No	15.11
Twbload	7710	0.8	54	6	1	0.8	54.0	6	1	No	15.11
Twbload	7711	2.0	53	8	1	2.0	53.0	8	1	No	15.11
Twbload	7712	3.9	53	9	1	3.9	53.0	9	1	No	15.11
Twbload	7713	4.3	53	10	1	4.3	53.0	10	1	No	15.11
Twbload	7714	5.1	53	11	1	5.1	53.0	11	1	No	15.11
Twbload	7715	5.5	54	11	1	5.5	54.0	11	1	No	15.11
Twbload	7716	5.8	53	11	1	5.8	53.0	11	1	No	15.11
Twbload	7717	6.2	54	12	1	6.2	54.0	12	1	No	15.11
Twbload	7718	5.7	53	11	1	5.7	53.0	11	1	No	15.11
Twbload	7719	5.5	53	11	1	5.5	53.0	11	1	No	15.11
Twbload	7720	4.5	53	10	1	4.5	53.0	10	1	No	15.11
Twbload	7721	5.0	54	11	1	5.0	54.0	11	1	No	15.11
Twbload	7722	4.1	54	10	1	4.1	54.0	10	1	No	15.11
Twbload	7723	5.4	54	11	1	5.4	54.0	11	1	No	15.11
Twbload	7724	3.8	53	9	1	3.8	53.0	9	1	No	15.11
Twbload	7725	3.9	53	9	1	3.9	53.0	9	1	No	15.11
Twbload	7726	3.4	53	9	1	3.4	53.0	9	1	No	15.11
Twbload	7727	3.4	53	9	1	3.4	53.0	9	1	No	15.11
Twbload	7728	3.6	54	9	1	3.6	54.0	9	1	No	15.11
Twbload	7729	3.5	53	9	1	3.5	53.0	9	1	No	15.11
Twbload	7730	4.3	54	10	1	4.3	54.0	10	1	No	15.11
Twbload	7731	4.3	54	10	1	4.3	54.0	10	1	No	15.11
Twbload	7732	3.8	54	9	1	3.8	54.0	9	1	No	15.11
Twbload	7733	3.8	54	9	1	3.8	54.0	9	1	No	15.11
Twbload	7734	3.8	54	9	1	3.8	54.0	9	1	No	15.11
Twbload	7735	3.9	53	9	1	3.9	53.0	9	1	No	15.11
Twbload	7736	5.0	53	11	1	5.0	53.0	11	1	No	15.11
Twbload	7737	5.6	53	11	1	5.6	53.0	11	1	No	15.11
Twbload	7738	6.7	53	12	1	6.7	53.0	12	1	No	15.11
